index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
31,名古屋,"397,008","3,134","1,607",51.28,163,"2,038",721,"72,855","1,935","1,307",68,438,"25,358,093","3,042",331,"3,557",3.77,7.84,17.32,14.79,11.81,11.09,15.54,10.72,7.12,63.47,34.47,"68,525"
32,金山,"126,638","8,448","4,176",49.43,648,"5,626","1,691","21,896","4,944","2,987",60,139,"2,037,688","1,183",120,"2,551",5.7,5.44,15.68,16.47,14.53,13.07,13.91,10.18,5.02,59.71,36.69,"17,092"
33,鶴舞,"38,896","6,209","2,983",48.04,381,"4,026","1,088","12,501","4,080","2,856",70,101,"1,761,485",685,77,"1,343",5,5.2,21.07,15.1,13.12,12.81,14.37,8.86,4.48,55.45,32.67,"9,812"
34,千種,"54,908","8,799","4,217",47.93,554,"5,895","1,866","20,089","5,290","3,456",65,148,"2,398,629","1,342",154,"1,957",4.7,6.22,15.52,16.26,14.86,12.9,12.52,9.8,7.22,59.46,35.81,"15,837"
35,大曽根,"57,592","6,449","3,068",47.57,652,"4,453","1,173","11,949","3,353","1,709",51,102,"1,228,745",580,66,837,7.23,6.94,14.85,16.66,14.96,13.27,12.79,8.33,4.97,56.86,39.22,"9,409"
36,新守山,"14,176","6,550","3,312",50.56,"1,035","4,425","1,034","6,153","2,704",872,32,47,"855,984",305,25,773,10.12,10.78,11.46,17.43,16.49,11.6,11.36,7.59,3.17,46.81,40.43,"3,256"
37,勝川,"31,756","6,561","3,214",48.99,990,"4,485","1,034","3,949","2,814",882,31,70,"456,522",269,25,71,11.4,7.62,11.74,21.44,15.37,10.65,10.91,7.16,3.72,51.43,41.43,"2,086"
38,春日井,"30,864","7,036","3,622",51.48,923,"4,870","1,179","4,108","3,270","1,339",41,56,"344,065",304,30,62,8.91,8.67,12.53,17.63,14.58,13.07,13.86,7.46,3.3,41.07,55.36,"1,894"
39,神領,"22,106","3,895","1,972",50.63,781,"2,516",569,"2,075","1,627",556,34,10,"133,590",65,8,0,15.42,8.35,12.36,24.94,12.88,6.7,9.05,6.96,3.34,40,50,880
40,高蔵寺,"39,900","3,838","1,899",49.48,583,"2,569",655,"4,085","1,611",554,34,58,"453,412",229,20,369,10.19,10.09,12.03,16.84,14.84,12.35,12.01,7.59,4.05,53.45,39.66,"2,567"
41,定光寺,234,64,28,43.75,19,37,9,35,19,2,11,0,0,1,0,0,17.19,17.19,4.69,12.5,23.44,6.25,9.38,4.69,4.69,0,0,9
42,豊橋,"52,992","3,942","1,894",48.05,348,"2,311","1,196","12,020","1,856",815,44,350,"3,454,286","1,193",113,412,5.91,6.43,8.98,11.83,12.79,13.41,16.86,14.11,9.68,65.14,32.86,"10,284"
43,船町,276,"3,386","1,661",49.05,538,"2,133",684,"1,999","1,334",388,29,25,"192,108",140,6,2,11.06,8.94,11.36,16.96,13.77,11.09,12.31,9.12,5.39,40,48,915
44,下地,342,"1,571",776,49.4,255,955,352,"1,070",560,123,22,9,"53,300",61,4,125,10.86,9.2,9.58,16.86,12.58,11.69,13.35,9.51,6.39,33.33,44.44,413
45,小坂井,820,"2,256","1,100",48.76,300,"1,359",589,"2,209",799,171,21,28,"285,037",107,5,263,8.54,9.2,9.6,14.05,12.54,11.43,15.78,12.01,6.85,35.71,50,"1,024"
46,牛久保,"1,598","2,634","1,308",49.66,294,"1,619",704,"2,567",980,259,26,47,"393,651",171,9,271,7,8.68,9.71,12.88,12.81,13.07,16.09,12.73,7.03,57.45,25.53,"1,299"
47,豊川,"6,124","3,440","1,669",48.52,441,"2,111",864,"3,452","1,356",386,28,117,"655,711",333,41,263,8.19,9.8,9.01,13.2,13.52,13.23,14.54,11.33,7.17,52.99,38.46,"2,063"
48,三河一宮,"1,618","2,354","1,183",50.25,407,"1,511",418,"1,844",868,229,26,20,"189,550",70,4,293,12.29,8.99,11.9,17.08,13.48,10.57,14,7.79,3.9,45,50,690
49,長山,406,"1,091",574,52.61,148,721,221,856,405,111,27,3,"56,036",31,1,228,7.9,10.39,12.59,12.13,12.78,14.43,15.63,9.47,4.69,33.33,33.33,282
50,江島,188,581,272,46.82,54,349,178,338,189,17,9,4,"67,132",17,2,6,5.83,7.89,8.75,11.66,9.61,13.21,24.87,11.84,6.35,0,75,99
51,東上,298,660,322,48.79,84,428,148,306,211,34,16,2,"4,511",15,2,0,8.32,8.02,12.86,12.1,10.59,14.83,17.4,8.32,7.56,0,50,49
52,野田城,592,"1,213",626,51.61,176,787,251,"1,049",453,142,31,12,"183,122",62,3,0,9.98,10.88,11.79,14.26,12.86,11.95,13.27,8.82,6.18,41.67,41.67,646
53,新城,"2,196","2,625","1,261",48.04,320,"1,541",764,"3,034",926,210,23,90,"874,047",268,19,197,7.51,8.8,8.57,11.47,12.2,14.14,14.37,13.38,9.57,55.56,35.56,"1,894"
54,東新町,"1,088","2,656","1,320",49.7,402,"1,613",641,"2,064",970,247,25,39,"446,712",163,11,15,10.24,9.67,9.52,13.55,12.72,13.25,12.5,11.59,6.96,58.97,25.64,"1,155"
55,茶臼山,864,"1,551",814,52.48,211,"1,019",321,"1,304",586,187,32,14,"254,135",57,2,310,8.63,9.86,11.53,14.24,11.73,15.46,13.4,9.21,5.93,28.57,57.14,451
56,三河東郷,192,524,263,50.19,59,328,137,509,182,53,29,5,"7,810",27,1,132,6.51,9.39,12.26,9.96,12.45,13.6,17.43,9.96,8.43,40,60,177
57,大海,390,"1,056",534,50.57,137,658,265,520,361,48,13,3,0,39,2,0,7.64,9.25,8.96,10.38,11.51,18.02,15.85,11.04,7.36,33.33,66.67,156
58,鳥居,102,331,166,50.15,41,180,110,806,113,26,23,4,"7,027",24,2,0,5.72,10.84,4.82,11.75,12.95,12.35,16.87,13.25,11.45,25,50,648
59,長篠城,118,587,285,48.55,74,341,172,472,193,30,16,7,"64,663",28,1,50,7.51,8.7,7,11.95,10.07,14.16,20.14,12.63,7.85,28.57,57.14,189
60,本長篠,"1,060",731,347,47.47,98,449,185,768,242,49,20,12,"42,508",46,3,108,8.32,9.69,11.05,11.46,11.05,14.19,15.01,10.78,8.46,41.67,33.33,419
61,三河大野,452,615,279,45.37,61,319,235,524,187,35,19,9,"33,749",43,2,10,5.85,8.29,6.02,8.62,10.24,13.98,16.91,14.47,15.61,22.22,55.56,254
62,湯谷温泉,284,142,67,47.18,13,80,48,215,44,10,23,1,0,16,2,0,6.34,8.45,9.15,7.75,7.75,15.49,20.42,11.97,12.68,100,0,160
63,三河槙原,112,136,72,52.94,8,78,48,111,41,6,15,2,0,7,0,0,4.48,5.22,8.96,8.21,8.96,19.4,19.4,13.43,11.94,50,50,44
64,柿平,40,31,18,58.06,3,15,12,23,11,4,36,0,0,2,1,0,3.33,6.67,3.33,16.67,0,16.67,23.33,16.67,13.33,0,0,3
65,三河川合,184,317,155,48.9,13,160,152,253,117,23,20,5,"4,954",25,1,28,1.85,5.25,6.17,4.94,10.19,16.05,20.06,20.99,14.51,40,40,71
66,池場,16,27,14,51.85,0,12,14,22,11,1,9,0,0,2,1,0,0,0,4.17,0,4.17,20.83,25,25,20.83,0,0,4
67,東栄,302,286,138,48.25,16,144,127,272,83,21,25,3,"13,498",3,0,0,3.47,5.21,2.43,4.17,12.15,17.36,18.75,23.61,12.85,0,100,81
68,大府,"25,424","4,015","2,002",49.86,655,"2,699",644,"3,948","1,653",513,31,55,"367,369",252,21,68,11.73,8.65,10.78,21.61,15.28,10.3,10.38,7.4,3.88,56.36,38.18,"2,778"
69,尾張森岡,606,"1,614",810,50.19,220,"1,021",364,"1,425",644,187,29,20,"312,287",74,4,302,9.09,10.4,11.58,13.45,14.32,11.27,13.89,10.65,5.35,25,65,564
70,緒川,"2,554","2,578","1,344",52.13,325,"1,687",559,"2,997","1,088",420,39,30,"702,382",168,19,56,7.9,9.33,15.48,15.01,12.76,10.66,13.07,10.35,5.45,53.33,40,"2,086"
71,石浜,"1,432","2,416","1,260",52.15,455,"1,694",247,"1,122","1,077",462,43,9,"69,691",63,1,83,14.04,9.15,19.05,24.52,12.07,6.39,7.64,4.8,2.34,22.22,66.67,400
72,東浦,"3,258","3,178","1,606",50.53,589,"2,091",493,"1,786","1,110",232,21,18,"182,705",102,9,0,12.33,12.74,11.54,16.42,16.14,9.8,10.47,6.94,3.63,44.44,55.56,856
73,亀崎,"3,994","3,927","1,944",49.5,702,"2,373",844,"3,303","1,465",348,24,27,"238,727",101,5,"1,018",12.41,9.47,9.78,16.42,13.07,10.11,13.33,10.14,5.28,37.04,62.96,759
74,乙川,"1,516","3,109","1,525",49.05,429,"2,070",597,"2,420","1,194",301,25,49,"1,108,973",173,17,0,7.91,12.4,13.01,13.91,13.3,13.07,12.36,8.55,5.49,53.06,30.61,"1,413"
75,半田,"3,268","4,370","2,112",48.33,593,"2,720","1,023","4,665","1,811",608,34,119,"603,075",432,42,205,9.82,7.77,10.42,15.73,13.93,11.46,12.89,10.42,7.54,59.66,36.97,"3,144"
76,東成岩,738,"2,450","1,251",51.06,370,"1,646",415,"4,970",983,311,32,26,"474,231",165,19,0,9.66,10.85,11.84,17.84,14.3,10.81,12.7,8.14,3.86,42.31,23.08,"4,187"
77,武豊,"1,622","3,377","1,724",51.05,485,"2,160",729,"3,648","1,317",362,27,43,"312,866",173,13,623,9.03,10.6,11.4,13.68,14.13,11.79,14.69,9.24,5.42,51.16,34.88,"1,879"
78,名古屋,"397,008","3,134","1,607",51.28,163,"2,038",721,"72,855","1,935","1,307",68,438,"25,358,093","3,042",331,"3,557",3.77,7.84,17.32,14.79,11.81,11.09,15.54,10.72,7.12,63.47,34.47,"68,525"
79,八田,"1,838","6,212","3,120",50.23,776,"4,075","1,263","5,178","2,812","1,171",42,44,"876,376",310,37,438,9.21,7.46,12.41,17.55,14.03,11.3,13.94,9.4,4.69,45.45,45.45,"2,774"
80,春田,"3,784","6,160","3,008",48.83,982,"3,904","1,236","5,247","2,389",587,25,30,"473,771",211,18,"1,250",9.44,12.61,10.18,15.42,15.44,10.07,12.66,10.31,3.86,50,33.33,"1,944"
81,蟹江,"6,014","3,818","1,854",48.56,494,"2,297","1,020","2,964","1,425",320,22,42,"837,550",189,23,0,8.34,9.71,8.37,14.06,13.93,11.1,15.45,12.93,6.11,50,40.48,"1,571"
82,永和,"2,280",924,451,48.81,143,597,183,915,308,54,18,5,"38,121",49,6,299,10.73,10.29,9.64,14.63,13.98,11.38,17.33,8.56,3.47,40,20,322
83,弥富,"1,988","4,725","2,335",49.42,658,"3,024",983,"3,855","1,917",608,32,66,"471,843",290,23,310,9.19,9.67,11.7,16.05,13.59,11.72,13.67,10.05,4.35,53.03,40.91,"1,983"
84,高畑,"21,006","7,383","3,709",50.24,844,"5,075","1,326","6,156","3,552","1,593",45,54,"420,661",381,49,68,7.77,8.31,12.39,18.38,15.28,12.23,13.46,8.71,3.48,55.56,35.19,"3,921"
85,八田,"11,900","6,867","3,458",50.36,746,"4,644","1,334","5,286","3,284","1,635",50,32,"430,415",345,39,36,7.73,7.45,13.92,18.53,14.19,11.75,12.37,8.48,5.58,40.63,40.63,"3,242"
86,岩塚,"15,055","8,185","4,121",50.35,800,"5,461","1,763","8,416","4,156","2,069",50,62,"1,036,780",437,49,"1,346",6.26,8.03,14.18,14.81,13.44,12.31,16.18,10.36,4.44,51.61,30.65,"4,549"
87,中村公園,"23,916","9,291","4,698",50.57,728,"5,847","2,532","8,201","5,030","2,841",56,120,"912,712",662,83,56,4.9,6.6,12.7,13.88,12.45,12.72,17.13,13.52,6.1,50,47.5,"4,584"
88,中村日赤,"8,973","9,330","4,606",49.37,662,"5,740","2,733","8,670","4,932","2,670",54,115,"840,398",567,68,629,4.69,5.93,13.84,13.18,12.19,11.67,16.64,13.59,8.27,45.22,49.57,"4,462"
89,本陣,"14,121","8,960","4,506",50.29,696,"5,836","2,192","7,804","4,953","2,835",57,91,"1,017,057",565,57,520,5.26,6.21,15.87,15.22,12.96,11.85,14.73,11.51,6.38,40.66,47.25,"4,352"
90,亀島,"8,473","6,537","3,418",52.29,497,"4,385","1,404","12,390","3,722","2,277",61,70,"1,045,617",702,66,"2,082",5.35,7.77,16.84,14.66,13.88,11.71,13.73,10.06,6.02,45.71,41.43,"8,453"
91,名古屋,"357,650","3,160","1,622",51.33,159,"2,062",723,"73,098","1,957","1,327",68,441,"25,565,155","3,053",330,"3,546",3.64,7.95,17.4,14.75,11.82,11.18,15.53,10.64,7.1,63.27,34.47,"68,779"
92,伏見,"89,528","3,131","1,592",50.85,188,"1,925",553,"65,302","2,102","1,518",72,250,"7,047,679","3,663",313,747,4.39,5.71,14.75,17.38,16.78,13.29,12.5,9.38,5.82,71.2,25.6,"64,018"
93,栄,"224,228","2,694","1,269",47.1,135,"1,637",535,"78,164","1,847","1,308",71,804,"26,198,548","4,481",484,808,4.12,4.46,15.3,16.51,15.26,12.83,14.48,10.14,6.89,82.46,16.79,"76,830"
94,新栄町,"27,728","7,622","3,569",46.82,373,"4,753","1,362","27,395","5,488","4,277",78,151,"2,014,739","1,874",204,"2,695",4.25,4.5,18.49,17.97,14.36,12.07,13.22,8.97,6.16,58.28,29.8,"23,178"
95,千種,"51,090","8,896","4,214",47.37,559,"5,901","1,916","20,471","5,289","3,448",65,143,"2,286,416","1,314",144,"1,928",4.75,6.52,15.3,16.04,14.86,12.74,12.15,9.91,7.72,59.44,35.66,"16,241"
96,今池,"41,847","9,581","5,020",52.4,587,"6,611","1,883","18,109","6,211","4,315",69,191,"2,383,644","1,534",197,"2,045",4.23,5.84,17.61,16.28,14.21,13.63,13.32,9.66,5.23,54.97,39.27,"13,779"
97,池下,"27,428","10,361","5,130",49.51,860,"6,843","2,185","11,646","6,093","3,700",61,134,"1,194,178","1,005",118,657,5.78,6.35,13.64,15.28,15.37,14.02,13.21,10.45,5.91,55.97,41.04,"8,256"
98,覚王山,"19,010","9,547","4,606",48.25,"1,055","6,377","1,756","7,717","5,217","2,808",54,113,"967,547",543,59,"1,308",7.92,7.11,13.16,17,15.87,13.03,12.05,8.89,4.99,68.14,27.43,"3,654"
99,本山,"28,989","9,195","4,560",49.59,954,"6,484","1,479","7,198","5,291","3,259",62,126,"850,894",502,45,"1,335",7.35,8.28,19.67,16.32,14.77,11.09,10.4,7.5,4.63,69.05,28.57,"3,405"
100,東山公園,"15,097","7,552","3,742",49.55,"1,029","5,221","1,134","4,423","3,931","2,012",51,45,"382,235",272,24,193,9.45,8.79,14.87,16.54,16.54,12.09,10.69,7.04,4,57.78,42.22,"2,093"
101,星ケ丘,"51,162","6,401","2,928",45.74,934,"4,188","1,140","13,126","3,182","1,450",46,68,"3,342,319",326,33,"7,026",10.67,8.18,10.09,17.85,16.93,11.45,11.83,8.72,4.28,69.12,25,"3,957"
102,一社,"27,933","8,065","3,915",48.54,"1,009","5,541","1,277","8,734","4,272","2,250",53,77,"1,612,672",530,40,"1,178",9.09,8.26,14.08,17.98,16.26,11.57,11.38,7.54,3.83,46.75,41.56,"5,011"
