index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
5951,諏訪,564,"42,653","20,273",47.53,"7,124","26,873","8,494","37,860","17,062","5,162",30.25,467,"4,023,982","1,921",119,"6,048",10.95,11.59,10.84,13.94,12.98,12.79,12.36,8.98,5.57,44.11,42.4,"15,580"
5952,大村,"5,421","36,862","17,263",46.83,"5,699","23,123","7,861","36,600","14,869","4,388",29.51,462,"4,205,659","1,827",132,"7,224",9.87,11.42,10.65,12.82,12.94,13.41,13.26,9.72,5.91,49.13,41.34,"15,432"
5953,岩松,333,"12,377","5,700",46.05,"1,953","7,956","2,392","9,242","4,716","1,206",25.57,59,"340,967",202,12,"2,323",10.15,11.22,11.3,12.73,12.31,14.84,13.49,8.59,5.37,22.03,59.32,"2,453"
5954,諫早,"10,990","40,303","18,642",46.25,"5,902","25,076","9,051","43,729","16,497","4,998",30.3,543,"3,674,299","2,483",151,"7,596",9.49,10.54,9.66,13.24,12.98,14.02,13.67,10.15,6.25,51.93,40.52,"20,869"
5955,今福,193,"2,863","1,328",46.38,340,"1,615",918,"2,684","1,101",341,30.97,37,"130,964",120,6,567,6.33,10.78,7.72,7.75,11.23,15.79,15.54,14.08,10.78,24.32,59.46,686
5956,鷹島口,69,"2,666","1,244",46.66,309,"1,511",847,"2,611","1,039",331,31.86,34,"129,969",111,6,567,6.07,11.1,7.57,7.57,11.36,15.75,15.82,13.8,10.95,23.53,61.76,713
5957,前浜,47,"2,183","1,052",48.19,270,"1,337",550,"2,690",894,318,35.57,26,"85,623",122,6,249,8.02,9.68,9.36,11.54,10.43,16.27,16.17,10.15,8.39,38.46,46.15,"1,565"
5958,調川,109,"3,485","1,636",46.94,510,"2,050",894,"4,023","1,380",474,34.35,57,"294,775",207,11,303,10.28,9.47,8.77,12.54,10.22,14.94,14.16,10.42,9.21,45.61,40.35,"2,281"
5959,松浦,461,"6,473","3,105",47.97,"1,033","3,909","1,499","7,756","2,640",959,36.33,131,"649,280",458,21,"1,100",11.2,9.46,9.3,13.45,10.85,14.86,12.8,9.69,8.4,48.09,42.75,"4,055"
5960,松浦発電所前,16,"2,540","1,264",49.76,294,"1,516",719,"3,098","1,057",427,40.4,47,"136,507",192,6,10,7.71,8.81,8.81,10.16,11.03,16.76,14.23,12.37,10.12,46.81,40.43,"1,929"
5961,御厨,266,"4,218","1,888",44.76,571,"2,303","1,337","3,836","1,422",302,21.24,59,"142,505",182,4,493,8.57,10.26,7.6,8.93,10.48,15.01,13.68,12.11,13.35,37.29,44.07,"1,296"
5962,西木場,38,"1,536",712,46.35,182,901,453,"1,167",539,124,23.01,13,"24,848",42,4,114,6.58,9.57,8.79,8.07,11,17.38,15.36,14,9.24,38.46,46.15,263
5963,東田平,12,"1,470",687,46.73,158,878,482,"1,225",529,131,24.76,10,"17,970",40,3,164,6.59,8.43,8.1,7.84,10.87,17.13,15.94,14.76,10.34,30,50,278
5964,中田平,19,"1,932",920,47.62,238,"1,147",564,"1,588",701,170,24.25,9,0,63,3,181,7.85,9.29,8.47,8.98,10.06,17.4,15.61,12.42,9.91,44.44,55.56,440
5965,たびら平戸口,214,"4,545","2,171",47.77,655,"2,557","1,343","4,855","1,705",466,27.33,78,"328,542",272,12,674,9.26,9.62,6.89,10.52,11.33,15.48,14.05,12.86,9.99,46.15,39.74,"1,909"
5966,西田平,412,"2,704","1,284",47.49,404,"1,499",798,"3,164",972,220,22.63,33,"186,284",138,6,988,9.38,10.19,6.52,10.34,11.82,14.97,14.12,12.71,9.93,33.33,42.42,957
5967,すえたちばな,21,"3,298","1,580",47.91,477,"1,998",806,"3,964","1,195",304,25.44,72,"238,452",260,10,677,9.64,13.02,7.62,10.67,11.99,14.24,13.51,11.31,7.99,38.89,50,"1,885"
5968,江迎鹿町,500,"4,391","2,043",46.53,659,"2,594","1,124","5,193","1,600",400,25,83,"461,510",300,11,"1,075",10.12,11.72,8.66,10.99,11.1,13.75,13.25,10.83,9.57,39.76,46.99,"2,290"
5969,高岩,140,"3,403","1,549",45.52,487,"1,953",962,"4,018","1,267",332,26.2,80,"460,649",267,12,541,9.61,9.88,8.47,11.06,10.44,14.17,13.79,11.61,10.97,40,46.25,"1,993"
5970,いのつき,69,"2,906","1,321",45.46,436,"1,662",795,"2,451","1,136",327,28.79,34,"103,557",118,4,151,9.68,10.09,7.67,11.44,10.95,13.89,15.07,12.34,8.88,44.12,38.24,955
5971,潜竜ケ滝,141,"5,733","2,560",44.65,904,"3,262","1,562","5,562","2,147",581,27.06,79,"326,050",287,12,820,9.9,10.77,7.54,11.23,10.84,14.18,14.39,11.5,9.65,34.18,45.57,"2,044"
5972,吉井,194,"6,664","3,037",45.57,"1,089","3,914","1,654","5,445","2,423",574,23.69,81,"592,869",285,12,526,10.32,10.7,8.2,12.02,11.28,14.2,14.08,10.43,8.76,35.8,44.44,"2,080"
5973,神田,74,"5,649","2,599",46.01,984,"3,375","1,288","5,099","2,019",435,21.55,61,"677,108",234,11,"1,130",11.35,10.34,8.54,13.79,10.7,13.76,14.45,9.1,7.97,32.79,49.18,"1,623"
5974,清峰高校前,636,"6,354","2,932",46.14,"1,024","4,044","1,287","6,765","2,368",534,22.55,134,"1,183,835",481,30,"1,421",10.39,11.22,9.17,13.64,12.16,14.52,14.3,8.54,6.04,44.03,42.54,"3,054"
5975,佐々,551,"9,226","4,281",46.4,"1,563","5,832","1,832","9,294","3,385",738,21.8,168,"1,045,178",585,39,"1,756",11.17,11.48,8.91,13.68,12.36,14.51,13.34,8.62,5.93,44.05,44.05,"4,021"
5976,小浦,258,"9,431","4,406",46.72,"1,579","5,883","1,975","8,904","3,467",794,22.9,130,"801,901",550,34,743,10.99,11.39,8.88,13.63,11.52,14.47,13.63,9.41,6.09,40.77,49.23,"4,449"
5977,真申,66,"8,305","3,937",47.41,"1,210","5,197","1,865","7,577","3,186",844,26.49,83,"391,285",403,13,740,9.53,10.6,9.9,12.31,10.16,15.89,14.86,9.26,7.5,42.17,44.58,"3,601"
5978,棚方,187,"9,490","4,550",47.95,"1,310","6,051","2,056","10,150","3,973","1,359",34.21,100,"728,813",482,19,"2,152",9.07,11.14,12.96,11.62,9.98,14.77,14.35,9.07,7.05,44,42,"4,451"
5979,相浦,182,"18,157","9,093",50.08,"2,833","12,160","3,006","16,106","7,525","2,855",37.94,130,"956,034",591,23,"4,691",9.97,13.88,15.77,12.15,11.56,12.91,11.83,7.17,4.75,45.38,43.08,"5,273"
5980,大学,"1,084","23,548","11,615",49.32,"3,825","15,583","3,949","20,562","9,841","3,684",37.44,172,"1,408,701",700,29,"6,497",10.46,13.91,14.89,12.49,11.47,12.71,12.09,7.39,4.6,42.44,43.02,"5,997"
5981,上相浦,669,"20,988","10,184",48.52,"3,357","13,641","3,826","18,321","8,712","3,111",35.71,162,"1,356,550",675,27,"5,462",10.23,13.39,13.78,12.31,11.18,13.07,13.01,8.01,5.01,41.98,42.59,"5,319"
5982,本山,162,"10,950","5,093",46.51,"1,815","6,719","2,374","9,532","4,156","1,079",25.96,99,"1,040,611",384,18,"2,113",10.42,11.77,9.54,13.02,11.72,13.5,14.21,9.82,6.01,33.33,41.41,"3,030"
5983,中里,171,"10,357","4,776",46.11,"1,655","6,277","2,403","8,943","3,861",904,23.41,95,"1,043,223",350,16,"1,929",10.18,10.96,8.97,12.99,11.97,13.4,14.46,10.62,6.45,33.68,40,"2,772"
5984,皆瀬,190,"13,070","5,977",45.73,"1,844","7,794","3,427","11,124","5,050","1,185",23.47,117,"1,297,156",437,15,"2,220",8.83,10.34,8.07,12.13,11.57,14.29,15.34,12.12,7.32,37.61,40.17,"3,257"
5985,野中,122,"18,812","8,559",45.5,"2,569","11,236","4,950","17,204","7,501","1,902",25.36,163,"1,481,799",638,22,"4,513",8.59,10.23,8.03,12,11.64,14.41,15.61,12.14,7.36,39.88,42.33,"4,681"
5986,左石,"1,008","28,255","12,794",45.28,"3,977","16,598","7,546","22,528","11,599","3,218",27.74,202,"1,766,863",793,28,"4,518",9.17,9.63,8.1,12.45,11.45,14.03,15.28,12.25,7.63,45.05,42.08,"5,782"
5987,泉福寺,"1,000","29,001","13,135",45.29,"4,066","17,069","7,716","23,489","11,997","3,411",28.43,213,"1,830,236",838,30,"4,776",9.1,9.64,8.13,12.46,11.4,14.16,15.19,12.15,7.77,45.54,42.72,"6,077"
5988,山の田,85,"31,372","13,964",44.51,"3,967","18,043","9,159","32,659","13,428","4,415",32.88,306,"1,816,417","1,266",44,"7,611",8.09,9.16,7.63,11.81,11.38,13.98,15.39,12.73,9.84,40.52,49.35,"10,825"
5989,北佐世保,485,"35,925","16,386",45.61,"4,012","21,001","10,265","44,950","16,101","6,460",40.12,624,"5,253,303","2,789",171,"5,893",7.27,8.21,8.54,12.17,12.12,13.88,15.28,12.26,10.27,52.08,42.15,"23,400"
5990,中佐世保,174,"46,806","22,537",48.15,"4,832","28,290","12,605","64,495","20,758","8,888",42.82,987,"7,365,928","4,438",299,"6,167",6.97,7.39,10.34,13.41,12.67,13.36,14.42,11.54,9.9,51.77,43.67,"39,359"
5991,佐世保中央,856,"46,198","22,265",48.19,"4,709","27,912","12,503","64,622","20,518","8,820",42.99,985,"7,368,582","4,435",299,"5,964",6.89,7.33,10.38,13.38,12.64,13.37,14.46,11.59,9.97,51.88,43.76,"39,920"
5992,佐世保,"1,413","43,886","21,277",48.48,"4,606","26,645","11,572","60,174","19,311","8,225",42.59,949,"8,103,198","4,223",292,"4,400",7.17,7.27,10.47,13.8,12.61,13.39,14.45,11.55,9.28,51.84,42.78,"38,162"
5993,軽井沢,"2,650","3,918","1,825",46.58,379,"2,502","1,029","6,929","1,884",812,43.1,322,"3,029,490",774,117,616,6.37,6.47,11.58,13.3,13.96,13.09,16.54,9.97,8.72,73.29,24.84,"5,113"
5994,中軽井沢,"1,196","7,079","3,384",47.8,"1,041","4,316","1,727","7,389","2,899",788,27.18,88,"685,088",463,58,"1,171",9.21,9.52,7.36,13.64,15.35,12.62,15.11,11.01,6.18,47.73,40.91,"3,845"
5995,信濃追分,536,"4,127","1,983",48.05,633,"2,470","1,016","2,503","1,588",412,25.94,16,"17,479",110,18,310,9.32,10.81,6.87,12.6,14.28,13.28,14.81,10.9,7.12,25,43.75,785
5996,御代田,"1,377","11,147","5,556",49.84,"1,740","7,085","2,290","11,074","4,363","1,228",28.15,70,"907,403",503,45,"1,281",10.25,9.74,10.1,15.04,14.08,13.15,12.64,8.38,6.63,38.57,41.43,"5,945"
5997,平原,171,"14,686","7,239",49.29,"2,214","9,268","3,228","13,329","5,479","1,274",23.25,100,"1,669,487",606,24,"2,109",10.07,10.04,9.44,15.21,12.54,12.64,14.62,8.41,7.03,36,38,"5,688"
5998,小諸,"4,752","16,816","8,009",47.63,"2,223","9,773","4,819","20,064","6,624","1,865",28.16,239,"1,551,330","1,312",95,"3,945",8.27,9.94,8.28,12.33,12.46,12.4,14.61,11.91,9.8,50.21,37.24,"8,973"
5999,滋野,713,"7,562","3,727",49.29,"1,063","4,624","1,918","7,745","2,738",562,20.53,48,"502,598",342,21,468,9.19,8.94,9.36,13.53,11.84,13.12,15.63,10.32,8.07,27.08,37.5,"4,164"
6000,田中,"2,449","11,601","5,580",48.1,"1,732","6,964","2,904","10,845","4,143",813,19.62,125,"1,120,297",628,36,"1,929",9.26,10.69,8.7,12.96,13.22,12.63,14,10.58,7.97,45.6,39.2,"4,421"
6001,大屋,"2,291","16,460","8,102",49.22,"2,387","9,978","3,979","11,707","6,338","1,651",26.05,103,"876,736",629,38,468,9.51,9.83,8.98,14.21,12.45,12.83,14.65,10.74,6.8,37.86,35.92,"4,687"
6002,信濃国分寺,"1,070","16,602","8,409",50.65,"2,300","10,499","3,585","16,514","7,045","2,542",36.08,123,"2,975,100",715,35,"2,666",9.04,10.22,12.57,13.76,13.07,12.15,13.43,9.51,6.25,41.46,30.89,"7,908"
6003,上田,"10,992","35,230","17,005",48.27,"4,395","20,633","9,875","50,281","14,854","5,309",35.74,631,"6,939,179","3,214",253,"8,530",8.18,8.82,9.94,12.34,12.88,11.91,14.33,11.89,9.7,56.42,33.44,"27,736"
6004,西上田,"1,771","5,737","2,787",48.58,753,"3,497","1,443","6,821","2,195",573,26.1,56,"1,047,620",310,13,"1,041",8.76,8.99,9.38,15.07,11.76,12.55,15.56,10.69,7.23,48.21,37.5,"3,479"
6005,テクノさかき,878,"9,427","4,565",48.42,"1,243","5,529","2,662","9,607","3,254",574,17.64,42,"200,217",462,20,936,8.42,9.32,8.73,12.85,11.75,12.16,16.84,11.66,8.28,45.24,35.71,"4,891"
6006,坂城,"1,787","9,541","4,672",48.97,"1,146","5,583","2,803","10,588","3,390",728,21.47,79,"504,516",529,21,"1,346",7.57,9.12,8.24,11.79,11.77,13.43,16.56,11.96,9.56,48.1,40.51,"5,252"
6007,戸倉,"2,389","12,548","5,878",46.84,"1,466","7,305","3,757","13,042","4,853","1,390",28.64,139,"893,785","1,003",84,"1,136",7.45,8.27,8.33,12.26,12.75,12.68,16.52,12.45,9.3,43.88,42.45,"6,760"
6008,屋代,"4,448","17,237","8,341",48.39,"2,537","10,216","4,453","19,644","5,966","1,156",19.38,240,"2,332,684","1,037",51,"3,889",9.32,10.11,8.42,13.51,13.04,12.33,14.26,10.8,8.2,49.58,38.75,"9,130"
6009,屋代高校前,"1,627","14,691","7,046",47.96,"2,150","8,743","3,781","16,118","4,982",876,17.58,156,"1,352,679",747,27,"2,952",9.1,10.02,8.64,13.38,12.26,12.91,14.84,10.47,8.37,46.15,40.38,"7,394"
6010,篠ノ井,"13,714","31,508","15,142",48.06,"5,250","19,474","6,725","27,214","11,375","2,482",21.82,254,"3,437,201","1,397",66,"4,752",10.9,10.41,9.04,15.62,13.53,12.16,12.92,8.66,6.76,44.49,38.19,"11,552"
6011,千曲,967,"12,198","5,933",48.64,"1,747","7,436","3,013","10,398","4,220",836,19.81,81,"932,105",502,24,"1,400",9.41,9.46,9.46,14.11,12.56,12.42,14.74,10.64,7.2,40.74,34.57,"4,364"
6012,篠ノ井,"18,988","31,508","15,142",48.06,"5,250","19,474","6,725","27,214","11,375","2,482",21.82,254,"3,437,201","1,397",66,"4,752",10.9,10.41,9.04,15.62,13.53,12.16,12.92,8.66,6.76,44.49,38.19,"11,552"
6013,今井,"3,628","28,569","13,800",48.3,"4,808","17,550","6,146","24,173","10,175","2,066",20.3,256,"3,731,999","1,226",77,"3,642",10.89,10.57,8.81,14.95,13.75,12.58,12.85,9.07,6.51,47.27,32.81,"10,254"
6014,川中島,"3,018","30,296","14,514",47.91,"5,194","18,912","6,113","19,728","11,013","2,247",20.4,159,"3,106,984",901,39,"2,309",11.41,10.46,8.75,15.81,13.89,12.55,12.85,8.85,5.42,37.74,43.4,"6,873"
6015,安茂里,"2,166","32,800","15,886",48.43,"5,193","20,598","6,887","24,250","13,097","3,638",27.78,142,"1,594,802",996,32,"4,404",10.53,9.98,9.87,15.35,14.25,12.11,12.78,9.6,5.53,34.51,49.3,"8,257"
6016,長野,"42,818","58,495","28,657",48.99,"6,964","36,824","14,122","106,115","27,190","11,869",43.65,"1,205","13,089,265","7,237",516,"11,764",7.97,8.15,11.48,13.86,13.85,12.9,13.48,10.46,7.86,62.9,30.21,"73,164"
6017,北長野,"3,782","62,023","29,772",48,"9,511","38,752","13,484","53,963","24,674","6,971",28.25,509,"7,181,200","2,688",135,"9,483",10.07,10.83,8.81,15.01,14.62,12.26,12.13,9.54,6.73,49.31,33.01,"21,775"
6018,三才,"2,109","23,477","11,498",48.98,"3,197","14,772","5,488","19,867","8,340","1,823",21.86,101,"984,417",698,31,"4,887",8.59,11.6,8.9,13.22,12.93,12.88,15.24,9.84,6.8,42.57,42.57,"6,359"
6019,豊野,"4,036","7,311","3,460",47.33,861,"4,155","2,278","6,653","2,312",348,15.05,82,"553,554",338,15,728,7.35,9.24,7.92,10.39,11.02,14.05,16.34,11.68,12.01,40.24,46.34,"2,724"
6020,牟礼,"1,016","6,578","3,159",48.02,770,"3,929","1,884","5,810","2,126",301,14.16,65,"215,940",311,12,"1,252",7.06,9.78,7.99,9.84,11.51,15.57,17,11.67,9.57,49.23,33.85,"2,064"
6021,古間,259,"1,970",954,48.43,262,"1,080",640,"2,135",661,98,14.83,24,"177,787",123,5,271,8.58,8.02,5.85,10.9,10.44,14.38,18.11,13.57,10.14,50,25,"1,002"
6022,黒姫,538,"4,026","1,923",47.76,455,"2,221","1,345","3,803","1,379",242,17.55,70,"514,208",277,14,397,7.04,7.88,6.27,10.54,10.07,15.32,17.04,13.48,12.36,51.43,35.71,"1,635"
6023,信濃境,370,"2,217","1,072",48.35,247,"1,205",771,"1,723",839,207,24.67,10,"4,864",88,4,221,6.89,7.65,6.98,10.08,9.45,15.26,17.82,12.51,13.37,60,40,477
6024,富士見,"1,892","7,578","3,660",48.3,"1,056","4,410","2,106","7,324","2,682",653,24.35,82,"989,775",433,25,"1,324",8.78,9.59,9.3,12.72,12.27,12.3,13.7,11.08,10.26,52.44,34.15,"3,194"
6025,すずらんの里,642,"2,894","1,622",56.05,349,"1,829",625,"5,210","1,295",576,44.48,15,"67,226",124,10,276,8.09,8.38,13.48,16.79,12.55,11.73,11.8,9.52,7.66,33.33,40,"3,972"
6026,青柳,588,"3,321","1,765",53.15,384,"2,081",859,"4,855","1,302",480,36.87,20,"100,677",140,9,138,7.55,7.49,11.7,14.92,11.55,12.52,15.61,10.26,8.39,40,35,"3,318"
6027,茅野,"7,208","18,666","9,358",50.13,"2,797","11,249","4,467","21,354","7,590","2,582",34.02,307,"4,139,156","1,352",85,"3,071",10.26,9.46,10.25,16.12,13.17,10.37,12.82,10.21,7.35,56.03,29.64,"11,813"
6028,上諏訪,"8,460","19,316","9,126",47.25,"2,260","10,860","6,152","26,644","8,029","2,658",33.1,344,"2,549,340","1,949",129,"4,101",7.31,8.61,7.65,11.91,12.33,12.2,15.75,13.59,10.65,54.65,38.08,"14,582"
6029,下諏訪,"3,904","26,637","12,928",48.53,"3,599","15,321","7,692","25,640","10,230","2,752",26.9,301,"3,042,599","1,597",92,"3,326",8.72,8.85,8.01,13.48,12.6,11.44,15.68,12.63,8.6,45.18,40.53,"12,096"
6030,岡谷,"6,364","21,479","10,425",48.54,"2,661","12,108","6,690","24,857","8,189","2,107",25.73,352,"3,344,504","1,664",78,"2,701",7.89,8.35,7.39,12.69,11.95,12.2,16.29,13.13,10.12,50,39.77,"13,465"
6031,川岸,428,"5,634","2,757",48.94,743,"3,277","1,616","4,707","1,954",324,16.58,22,"152,907",227,3,855,8.11,9.32,8.02,11.83,12.51,12.42,18.03,12.37,7.4,36.36,45.45,"1,636"
6032,辰野,"1,162","11,973","5,790",48.36,"1,708","6,740","3,526","12,256","4,272",894,20.93,148,"898,452",668,35,"2,352",9.19,9.59,7.27,12.94,11.75,11.81,16.11,12.48,8.85,52.03,35.14,"5,176"
6033,信濃川島,84,911,426,46.76,60,468,385,713,288,44,15.28,9,0,43,1,0,3.5,8.1,5.58,6.78,9.52,14.33,18.6,16.63,16.96,77.78,22.22,239
6034,小野,332,"3,312","1,593",48.1,335,"1,880","1,105","2,403","1,145",185,16.16,26,"49,586",115,6,370,5.69,9.3,7.38,9.12,11.26,13.88,18.21,14.75,10.42,46.15,38.46,593
6035,塩尻,"7,888","20,732","10,227",49.33,"2,832","13,278","4,612","20,836","7,860","2,272",28.91,236,"2,581,068","1,178",91,"3,533",9.07,9.45,11.73,15.04,13.33,12.2,12.52,8.72,7.93,44.92,37.29,"10,088"
6036,みどり湖,424,"6,194","2,995",48.35,965,"3,578","1,655","4,687","2,056",312,15.18,26,"119,522",171,11,700,9.39,10.49,6.92,12.94,13.56,12.06,15.15,11.52,7.96,30.77,46.15,"1,551"
6037,田立,180,"1,741",787,45.2,213,909,622,"1,577",588,108,18.37,18,"178,667",82,5,57,7.97,8.15,6.6,10.67,10.33,12.74,14.57,14.69,14.29,44.44,38.89,667
6038,南木曽,"1,098","1,832",891,48.64,215,"1,025",594,"2,358",742,209,28.17,31,"147,381",147,7,531,8.28,7.85,6.98,11.06,11.39,12.1,16.24,14.55,11.55,45.16,41.94,"1,076"
6039,十二兼,42,351,168,47.86,46,190,121,279,117,29,24.79,4,0,25,1,0,8.76,8.47,7.63,6.78,11.3,14.97,14.69,13.28,14.12,0,50,154
6040,野尻,484,"1,752",820,46.8,172,856,721,"1,761",658,142,21.58,33,"88,120",132,5,241,5.88,8.05,4.85,7.25,10.39,13.47,17.52,18.78,13.81,51.52,33.33,678
6041,大桑,228,"1,549",744,48.03,223,833,501,"1,820",535,104,19.44,21,"74,468",90,4,122,8.61,9.83,6.68,9.83,11.75,13.04,15.41,13.87,10.98,33.33,42.86,986
6042,須原,178,978,485,49.59,111,540,309,"1,359",408,129,31.62,14,"61,803",83,5,3,7.51,7.82,8.86,10.53,10.53,14.08,14.81,14.7,11.16,35.71,50,934
6043,倉本,40,427,197,46.14,65,210,159,451,155,48,30.97,5,0,31,3,0,8.1,10.88,4.17,11.11,7.41,11.57,19.21,13.66,13.89,80,20,203
6044,上松,850,"3,705","1,813",48.93,410,"1,978","1,305","4,246","1,513",464,30.67,71,"329,967",307,18,466,6.55,8.83,6.91,9.48,11.94,13.81,14.76,15.66,12.05,46.48,43.66,"2,218"
6045,木曽福島,"2,304","4,460","2,183",48.95,500,"2,425","1,530","6,437","1,966",731,37.18,102,"774,454",460,40,"1,258",7.36,7.68,7.32,10.84,12.21,12.25,15.24,15.44,11.67,41.18,48.04,"3,291"
6046,原野,162,"1,827",903,49.43,222,"1,063",538,"1,691",650,107,16.46,18,"74,400",121,8,199,6.81,10.43,5.76,10.43,13.17,14.76,17.07,13.56,8.01,50,33.33,842
6047,宮ノ越,106,"1,067",504,47.24,128,517,422,"1,251",401,84,20.95,15,"54,621",79,4,217,7.67,8.42,4.49,9.73,10.76,11.51,14.97,16,16.46,46.67,40,528
6048,藪原,504,"1,555",707,45.47,135,821,611,"1,672",558,116,20.79,31,"33,645",155,9,247,5.56,6.51,7.15,7.66,9.9,14.18,17.82,16.54,14.69,45.16,41.94,706
6049,奈良井,208,"1,479",696,47.06,104,708,669,"1,441",541,120,22.18,47,"108,462",190,15,154,4.32,5.87,4.72,8.1,9.38,12.75,20.38,19.1,15.38,76.6,14.89,653
6050,木曽平沢,208,"1,514",707,46.7,118,792,616,"1,422",534,118,22.1,36,"138,887",176,6,154,4.92,6.04,5.84,8.53,9.78,13.98,20.14,16.47,14.3,66.67,25,691
6051,贄川,132,699,345,49.36,84,399,221,511,230,26,11.3,9,"30,559",25,2,38,7.51,8.07,8.92,11.05,9.92,14.02,17.28,12.75,10.48,55.56,33.33,173
6052,日出塩,52,463,229,49.46,49,238,172,352,150,22,14.67,2,0,16,3,0,5.23,8.93,5.23,8.5,12.2,11.33,19.83,15.03,13.73,50,0,137
6053,洗馬,194,"3,026","1,463",48.35,387,"1,784",859,"2,323",993,139,14,13,"10,062",85,6,497,7.96,9.31,7.33,11.46,12.61,13.5,17.99,12.68,7.16,38.46,46.15,566
6054,野辺山,370,"1,055",560,53.08,173,636,251,"1,134",289,82,28.37,10,"126,505",67,6,109,10.56,9.05,15.55,13.38,10.74,10.84,10.08,8.58,11.22,30,50,490
6055,信濃川上,216,"1,639",976,59.55,202,"1,059",369,"1,553",459,113,24.62,23,"87,357",92,3,104,7.42,9.2,16.06,15.45,10.73,12.2,10.36,9.99,8.58,60.87,26.09,419
6056,佐久広瀬,152,616,351,56.98,68,411,144,460,163,33,20.25,3,0,13,1,0,6.42,9.95,19.58,8.83,10.59,13.96,11.4,8.35,10.91,33.33,100,86
6057,佐久海ノ口,230,450,207,46,57,247,146,704,155,30,19.35,10,"22,469",45,4,211,7.52,9.07,7.96,12.17,10.84,13.72,13.05,13.5,12.17,60,20,251
6058,海尻,94,971,462,47.58,86,492,388,790,330,80,24.24,4,"1,637",45,2,0,5.18,7.56,6.94,7.87,9.52,14.91,13.66,15.84,18.53,0,75,211
6059,松原湖,98,"1,421",694,48.84,169,807,442,"1,324",475,104,21.89,17,"23,342",92,6,0,8.05,8.55,9.04,10.95,11.02,13.91,13.56,11.3,13.63,11.76,64.71,570
6060,小海,424,"2,795","1,328",47.51,330,"1,541",922,"3,592","1,010",209,20.69,52,"185,859",244,15,875,6.87,9.34,7.48,9.67,12.1,13.5,14.5,14,12.53,46.15,42.31,"1,395"
6061,馬流,262,"2,299","1,097",47.72,268,"1,192",839,"2,959",828,167,20.17,52,"185,859",197,13,701,6.52,9.04,5.57,9.35,12.09,12.22,15.74,14.78,14.7,42.31,46.15,"1,157"
6062,高岩,162,"2,086","1,002",48.03,262,"1,119",706,"1,922",719,122,16.97,21,"36,119",95,6,344,7.14,9.49,5.94,10.25,12.12,12.7,16.1,14.61,11.64,19.05,57.14,606
6063,八千穂,266,"3,286","1,565",47.63,443,"1,785","1,059","3,113","1,104",182,16.49,47,"287,497",187,11,299,7.49,10.72,6.76,9.62,12.75,13.03,14.7,13.79,11.14,38.3,36.17,"1,310"
6064,海瀬,280,"6,174","2,990",48.43,764,"3,518","1,884","6,022","2,102",417,19.84,94,"495,336",346,20,700,7.48,9.75,7.43,10.19,12.09,14.55,15.01,12.36,11.15,46.81,32.98,"2,494"
6065,羽黒下,226,"6,670","3,242",48.61,790,"3,846","2,032","6,659","2,237",419,18.73,88,"415,197",394,20,802,7.21,9.28,7.5,10.66,11.56,15.12,15.45,12.31,10.9,44.32,32.95,"2,775"
6066,青沼,108,"8,029","3,807",47.42,928,"4,548","2,555","7,496","2,828",653,23.09,106,"571,914",425,24,784,6.77,9.54,8.29,10.37,10.99,14.05,15.2,12.54,12.25,48.11,33.96,"3,075"
6067,臼田,474,"10,738","5,017",46.72,"1,311","6,139","3,280","11,864","3,859",987,25.58,136,"1,048,160",572,31,"1,736",7.26,9.96,9.06,10.73,11.34,13.13,14.93,12.61,10.97,50,36.76,"5,529"
6068,龍岡城,160,"10,723","5,006",46.68,"1,425","6,311","2,981","11,695","3,885",983,25.3,131,"1,005,054",539,28,"1,861",7.99,10.6,9.4,11.18,12.04,13.3,14.28,11.81,9.4,51.15,36.64,"5,494"
