index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
613,道後温泉,"5,145","59,759","27,805",46.53,"6,562","38,406","13,163","80,584","32,007","17,659",55.17,692,"6,779,532","4,064",419,"24,185",7.14,10.74,15.37,12.45,12.59,12,12.63,9.62,7.47,60.69,34.39,"35,134"
614,本町６丁目,"9,737","80,157","38,201",47.66,"8,739","53,994","15,056","119,588","43,350","24,511",56.54,939,"14,130,145","5,576",496,"23,685",7.34,10.65,16.48,14.02,12.95,12.35,12.01,8.27,5.94,56.55,33.33,"69,401"
615,本町５丁目,70,"82,220","38,977",47.41,"8,524","55,341","15,741","137,639","45,463","26,433",58.14,"1,268","20,748,270","7,185",675,"27,823",6.98,10.5,16.64,13.83,12.97,12.43,12.02,8.49,6.13,61.12,30.99,"82,899"
616,本町４丁目,70,"85,327","40,134",47.04,"8,553","57,374","16,600","145,819","47,852","28,213",58.96,"1,431","22,664,189","7,782",733,"30,098",6.76,10.34,16.54,13.86,12.99,12.54,12.08,8.75,6.15,62.12,30.68,"87,726"
617,本町３丁目,70,"89,418","41,866",46.82,"8,715","59,931","17,859","148,772","50,300","29,631",58.91,"1,498","22,640,759","7,951",742,"30,737",6.6,10.07,16.3,13.86,12.94,12.64,12.32,9.04,6.25,61.68,31.44,"88,241"
618,西堀端,"4,327","95,006","44,316",46.65,"9,295","63,476","19,233","152,219","52,816","30,495",57.74,"1,531","22,770,787","8,076",743,"31,383",6.64,9.77,15.74,14.14,13.05,12.72,12.54,9.19,6.22,61.59,31.74,"88,544"
619,南堀端,"3,600","97,427","45,327",46.52,"9,304","64,905","20,106","155,713","54,695","32,034",58.57,"1,569","23,041,293","8,240",755,"32,541",6.47,9.65,15.95,13.94,12.95,12.63,12.62,9.38,6.4,61.31,32.12,"89,824"
620,市役所前,"2,693","98,850","45,926",46.46,"9,269","65,670","20,713","156,820","56,008","33,238",59.35,"1,583","22,821,225","8,290",761,"33,160",6.34,9.69,16.19,13.6,12.87,12.55,12.67,9.51,6.59,61.28,32.34,"89,612"
621,県庁前,"2,460","98,418","45,727",46.46,"9,187","65,226","20,784","156,101","55,919","33,330",59.6,"1,579","22,306,269","8,255",762,"33,042",6.29,9.78,16.24,13.4,12.81,12.53,12.7,9.55,6.7,61.37,32.43,"89,025"
622,大街道,"4,330","97,112","44,891",46.23,"9,046","63,949","20,929","155,590","55,298","33,023",59.72,"1,592","21,683,155","8,242",765,"33,701",6.25,9.77,16.24,13.15,12.75,12.45,12.74,9.68,6.98,62,32.35,"88,229"
623,勝山町,"6,311","92,156","42,486",46.1,"8,891","60,158","20,190","145,285","51,987","30,542",58.75,"1,497","18,610,929","7,686",710,"33,322",6.41,9.88,16.09,13.04,12.61,12.26,12.75,9.78,7.19,62.66,32.53,"79,591"
624,警察署前,"6,843","86,616","40,098",46.29,"8,230","56,545","18,998","139,279","49,318","29,403",59.62,"1,446","17,795,771","7,459",693,"32,139",6.3,10.07,16.38,12.74,12.52,12.23,12.73,9.77,7.25,63,32.37,"76,979"
625,上一万,"6,911","81,516","37,854",46.44,"7,752","53,151","17,887","133,529","46,526","27,965",60.11,"1,399","17,487,431","7,213",677,"31,100",6.29,10.23,16.56,12.57,12.5,12.15,12.58,9.73,7.39,63.47,31.88,"74,209"
626,南町,"6,567","72,509","33,694",46.47,"7,339","46,940","15,963","113,290","40,474","23,538",58.16,"1,155","13,389,153","6,010",583,"28,554",6.67,10.33,16.13,12.59,12.49,12.05,12.62,9.71,7.41,64.76,30.82,"59,342"
627,道後公園,"5,445","64,960","30,112",46.35,"7,145","41,768","14,276","87,450","34,673","18,929",54.59,791,"7,597,130","4,507",459,"24,167",7.18,10.54,15.14,12.63,12.63,12.13,12.79,9.63,7.32,62.2,32.87,"40,175"
628,道後温泉,"5,145","59,759","27,805",46.53,"6,562","38,406","13,163","80,584","32,007","17,659",55.17,692,"6,779,532","4,064",419,"24,185",7.14,10.74,15.37,12.45,12.59,12,12.63,9.62,7.47,60.69,34.39,"35,134"
629,川之江,"1,230","18,575","9,026",48.59,"2,428","11,231","4,725","20,854","7,380","1,939",26.27,258,"1,421,135","1,172",57,"2,687",8.34,9.14,9.06,12.46,12.48,13.91,15.72,11.45,7.44,46.12,41.86,"10,889"
630,伊予三島,"1,818","21,908","10,663",48.67,"3,033","13,246","5,367","24,942","9,198","3,061",33.28,290,"2,385,665","1,366",78,"3,028",9.29,8.99,10.05,14.32,11.99,12.74,13.71,11.16,7.74,50,39.31,"13,398"
631,伊予寒川,224,"6,664","3,216",48.26,788,"3,971","1,853","6,415","2,398",462,19.27,58,"180,660",321,15,703,7.61,8.49,7.29,12.12,12.18,15.08,16.19,11.87,9.18,32.76,43.1,"2,865"
632,赤星,246,"7,319","3,530",48.23,"1,031","4,527","1,758","5,813","2,703",560,20.72,35,"103,287",282,7,478,8.38,10.4,8.02,12.88,12.78,14.67,15.09,9.73,8.04,22.86,54.29,"2,370"
633,伊予土居,686,"7,830","3,767",48.11,967,"4,650","2,210","7,575","2,851",589,20.66,106,"586,695",390,23,"1,433",7.68,9.38,8.3,10.74,11.37,15.63,14.81,12.12,9.97,42.45,36.79,"2,839"
634,関川,112,"3,097","1,519",49.05,359,"1,782",952,"2,559","1,153",230,19.95,21,"54,526",131,6,170,6.89,8.73,7.37,10.64,10.45,15.52,16.66,12.61,11.13,19.05,52.38,"1,000"
635,多喜浜,168,"18,070","8,689",48.09,"2,573","10,622","4,795","13,251","7,123","1,660",23.3,113,"1,113,568",542,26,"2,025",9.36,8.99,8.32,13.07,11.57,12.56,16.65,11.82,7.65,37.17,43.36,"3,925"
636,新居浜,"3,980","35,297","16,991",48.14,"4,812","21,183","8,972","34,275","14,905","4,728",31.72,421,"4,594,577","1,839",137,"4,798",9.31,9.03,8.98,14.29,12.07,12.39,14.78,11.15,8.01,46.32,34.44,"14,919"
637,中萩,188,"10,301","4,868",47.26,"1,209","6,110","2,958","7,162","3,970",842,21.21,60,"576,685",262,20,496,7.17,8.79,7.09,10.74,11.53,15.09,18.67,12.62,8.3,23.33,41.67,"2,120"
638,伊予西条,"3,056","31,882","15,261",47.87,"5,067","19,120","7,554","30,711","13,093","3,932",30.03,406,"3,352,331","1,686",141,"5,233",10.76,9.58,8.9,14.76,12.98,11.92,13.02,10.31,7.76,50.99,39.66,"12,584"
639,石鎚山,48,"4,657","2,216",47.58,608,"2,732","1,302","3,455","1,738",359,20.66,31,"112,060",186,11,257,8.34,8.74,8.12,11.78,11.22,14.47,15.87,12.88,8.57,35.48,41.94,"1,143"
640,伊予氷見,104,"9,148","4,316",47.18,"1,167","5,177","2,801","8,004","3,483",777,22.31,94,"376,574",399,16,979,7.91,9.35,7.45,11.11,11.28,14.03,15.1,13.11,10.66,42.55,43.62,"2,589"
641,伊予小松,516,"10,075","4,717",46.82,"1,261","5,726","3,079","9,558","3,816",859,22.51,108,"538,076",462,18,"1,592",7.94,9.16,8,10.96,11.27,14.01,15.06,12.69,10.91,42.59,38.89,"3,302"
642,玉之江,94,"8,248","3,883",47.08,"1,032","4,763","2,452","8,257","3,129",720,23.01,94,"1,029,200",429,17,"1,203",8.23,8.37,8.21,11.85,10.66,14.61,14.96,11.91,11.2,34.04,42.55,"3,363"
643,壬生川,"1,528","13,413","6,416",47.83,"1,880","8,020","3,468","13,638","5,563","1,667",29.97,219,"2,235,106",867,64,"1,497",9.19,8.61,9.16,13.77,11.91,13.64,13.88,11.32,8.53,47.49,40.18,"6,275"
644,伊予三芳,432,"9,654","4,423",45.82,"1,068","5,496","3,093","7,365","3,840",897,23.36,62,"131,915",349,10,797,6.44,8.79,6.95,10.05,11.07,15.62,16.49,14.07,10.52,37.1,50,"1,969"
645,伊予桜井,506,"8,797","4,103",46.64,"1,197","5,362","2,238","8,488","3,280",700,21.34,70,"482,538",352,17,"2,118",8.43,10.58,7.79,12.17,11.95,14.61,15.62,10.73,8.12,34.29,45.71,"2,542"
646,伊予富田,212,"30,817","14,394",46.71,"4,390","18,871","7,515","25,651","12,176","2,982",24.49,313,"3,507,238","1,382",109,"2,676",9.29,9.14,8.24,14.37,11.74,13.16,17.31,10.62,6.13,42.49,39.3,"10,135"
647,今治,"4,950","42,291","19,204",45.41,"5,247","24,803","12,102","54,679","18,869","6,945",36.81,806,"6,249,965","3,541",305,"7,818",8,8.52,8.75,12.96,12.22,12.48,15.28,12.2,9.6,53.23,39.83,"27,385"
648,波止浜,208,"11,349","5,502",48.48,"1,537","6,918","2,893","11,984","4,570","1,246",27.26,102,"770,753",533,26,"1,343",8.62,9.16,9.53,13.15,11.58,12.93,17.16,10.65,7.22,38.24,44.12,"5,841"
649,波方,144,"7,151","3,400",47.55,"1,021","4,211","1,911","6,490","2,559",549,21.45,42,"253,176",227,8,847,8.89,10.07,9.1,12.86,11.34,12.27,16.2,9.94,9.33,33.33,52.38,"2,535"
650,大西,376,"8,116","4,088",50.37,"1,063","5,076","1,973","8,233","3,260",983,30.15,67,"521,267",340,13,721,8.42,9.02,12.36,13.22,10.23,12.79,17.11,9.7,7.15,43.28,41.79,"4,289"
651,伊予亀岡,188,"2,086",989,47.41,238,"1,131",720,"2,287",792,188,23.74,18,"51,711",107,4,126,6.79,8.85,7.03,9.71,10.19,14.64,15.07,13.4,14.31,33.33,44.44,"1,026"
652,菊間,474,"4,022","1,867",46.42,418,"2,183","1,420","3,779","1,569",395,25.18,54,"143,974",251,9,410,6.2,7.79,7.22,9.16,10.43,14.03,18.79,15.43,10.97,57.41,33.33,"1,166"
653,浅海,186,"1,255",588,46.85,96,706,448,"1,117",464,82,17.67,8,0,57,4,67,3.44,8.07,7.11,8.63,8.87,15.83,20.54,14.63,12.87,50,37.5,286
654,大浦,68,"1,332",608,45.65,122,790,419,"1,204",469,96,20.47,8,"63,000",55,12,40,4.59,9.55,8.87,10.08,12.18,14.66,16.62,13.08,10.38,12.5,62.5,494
655,伊予北条,"2,660","11,858","5,470",46.13,"1,448","6,939","3,413","12,525","4,610","1,265",27.44,135,"941,952",606,45,"2,728",7.95,9,9.81,11.5,11.45,12.77,16.28,11.83,9.4,40.74,47.41,"4,708"
656,柳原,240,"12,278","5,665",46.14,"1,788","7,260","3,190","10,001","4,553","1,010",22.18,103,"603,978",401,23,"1,633",9.78,9.28,8.43,13.26,11.36,12.61,17.11,10.29,7.89,35.92,44.66,"3,463"
657,粟井,728,"10,676","4,939",46.26,"1,622","6,287","2,743","7,544","3,856",735,19.06,74,"387,052",311,20,"1,046",10.04,9.64,7.5,13.49,11.36,12.85,17.13,10.41,7.57,37.84,45.95,"2,265"
658,光洋台,250,"6,132","2,852",46.51,892,"3,680","1,540","3,574","2,275",432,18.99,31,"155,627",144,12,302,9.7,9.18,7.61,13.35,10.83,14.09,18.2,10.08,6.95,45.16,38.71,790
659,堀江,448,"15,442","7,332",47.48,"2,225","9,829","3,418","13,558","5,672","1,224",21.58,80,"503,565",468,22,"1,191",9.44,9.82,9.58,14.07,12.13,13.53,16.04,9.02,6.37,38.75,42.5,"6,366"
660,伊予和気,834,"27,413","12,886",47.01,"4,072","17,598","5,642","23,087","10,449","2,368",22.66,168,"1,412,012",853,37,"2,718",9.32,10.84,9.92,14.1,12.28,13.69,15.82,8.73,5.3,39.29,37.5,"10,051"
661,三津浜,"1,078","54,440","25,521",46.88,"7,632","34,488","12,000","49,284","22,070","6,140",27.82,435,"4,826,847","2,044",165,"8,632",8.88,10.53,9.78,14.03,12.58,13.64,14.85,9.38,6.33,43.68,43.68,"20,014"
662,松山,"14,358","87,579","40,998",46.81,"9,823","58,652","16,793","129,151","45,745","24,272",53.06,"1,259","20,649,999","6,686",588,"21,683",7.54,10.15,14.5,14.78,13.41,12.85,12.49,8.61,5.67,60.21,32.01,"77,798"
663,市坪,580,"55,477","26,214",47.25,"8,644","36,340","10,027","38,407","22,691","6,464",28.49,284,"3,297,789","1,543",101,"5,057",10.21,10.6,10.96,15.54,13.9,13.18,12.92,8.11,4.57,45.07,39.08,"13,302"
664,北伊予,486,"11,126","5,155",46.33,"1,583","6,535","3,008","9,041","3,704",563,15.2,61,"213,524",358,13,"1,199",8.65,10.36,8.02,12.01,11.79,13.58,15.18,11.29,9.12,39.34,39.34,"3,143"
665,伊予横田,282,"13,598","6,358",46.76,"2,088","8,456","3,048","11,909","4,770",742,15.56,93,"1,061,744",461,23,"2,085",9.44,11.02,9,13.29,12.2,13.86,15.73,9.24,6.22,38.71,37.63,"4,359"
666,鳥ノ木,374,"21,892","10,043",45.88,"3,168","13,748","4,952","20,421","8,441","1,996",23.65,226,"1,854,142","1,043",49,"3,128",9.15,10.24,10.04,13.74,12.13,13.67,15.06,9.64,6.32,40.71,48.67,"8,537"
667,伊予市,"1,110","18,726","8,604",45.95,"2,705","11,677","4,325","17,754","7,252","1,761",24.28,215,"1,766,234",980,44,"2,614",9.01,10.25,10.01,13.62,12.07,13.49,14.98,9.96,6.61,40.93,48.84,"7,595"
668,向井原,122,"7,214","3,385",46.92,955,"4,395","1,862","6,121","2,614",538,20.58,43,"220,731",276,12,821,7.56,10.48,10.07,11.23,11.77,14.1,15.21,11.37,8.21,27.91,55.81,"2,200"
669,高野川,70,709,318,44.85,67,384,259,675,252,52,20.63,5,"2,821",19,0,16,5.21,6.48,9.01,8.31,9.58,15.21,16.9,13.94,15.35,40,60,244
670,伊予上灘,210,"1,723",775,44.98,166,913,646,"1,955",625,146,23.36,38,"87,007",117,4,179,5.51,7.72,8.13,8.36,9.05,14.22,16.37,15.9,14.74,39.47,47.37,887
671,下灘,62,"1,012",488,48.22,102,566,357,"1,032",350,57,16.29,22,"24,459",65,4,99,7.12,7.51,6.63,7.61,9.17,15.9,18.15,15.8,12.1,22.73,68.18,269
672,串,20,976,477,48.87,82,545,351,"1,007",341,56,16.42,21,"24,789",63,4,76,6.54,6.33,7.66,7.15,10.01,16.24,17.26,16.96,11.85,23.81,61.9,248
673,喜多灘,38,513,245,47.76,49,261,200,393,189,37,19.58,6,"2,718",15,1,23,4.32,8.25,8.06,5.89,11.39,14.15,17.29,18.86,11.79,16.67,83.33,36
674,伊予長浜,396,"3,133","1,445",46.12,297,"1,690","1,157","4,135","1,346",393,29.2,89,"282,207",349,13,546,5.38,8.46,5.79,8.59,10.27,14.82,17.94,16.03,12.72,48.31,39.33,"1,941"
675,伊予出石,60,"1,897",902,47.55,227,"1,101",566,"1,544",750,183,24.4,22,"45,512",89,1,186,7.02,9.71,8.02,9.34,9.97,16.46,15.88,13.83,9.76,50,40.91,437
676,伊予白滝,40,"1,839",841,45.73,159,884,795,"1,666",668,149,22.31,37,"38,906",112,0,123,5.11,7.18,4.95,7.4,9.3,14.09,15.94,16.54,19.48,29.73,62.16,499
677,八多喜,86,"2,702","1,313",48.59,346,"1,500",850,"2,745","1,003",220,21.93,34,"56,781",150,2,312,7.12,10.01,6.45,9.71,10.72,15.57,15.46,13.72,11.23,35.29,50,"1,136"
678,春賀,28,"2,630","1,283",48.78,348,"1,524",757,"2,691",972,212,21.81,26,"47,206",139,4,319,7.26,10.84,7.64,9.47,11.06,16.35,15.02,12.32,10.04,34.62,53.85,"1,096"
679,五郎,62,"3,243","1,507",46.47,551,"1,995",677,"5,324","1,210",285,23.55,75,"1,549,474",304,26,36,11.32,10.3,9.89,14.89,11.32,14.08,11.35,8.5,8.34,41.33,30.67,"3,891"
680,伊予大洲,"1,984","12,939","6,032",46.62,"1,946","7,572","3,472","15,758","5,383","1,734",32.21,303,"2,270,653","1,142",89,"2,803",9.78,9.84,8.19,13.04,11.79,13.35,13.49,11.42,9.1,50.83,41.58,"7,363"
681,西大洲,78,"7,756","3,596",46.36,"1,057","4,446","2,234","8,726","3,195",955,29.89,150,"586,469",591,37,"1,614",8.76,9.55,7.53,11.45,11.55,13.94,14.63,12.87,9.71,52,42,"3,564"
682,伊予平野,50,"3,132","1,480",47.25,461,"1,878",783,"3,171","1,232",323,26.22,17,"45,399",142,11,370,9.13,10.18,7.52,12.01,12.23,15.15,14.63,11.08,8.07,35.29,47.06,"1,301"
683,千丈,2,"4,444","2,064",46.44,547,"2,620","1,263","4,998","1,829",485,26.52,40,"355,762",229,6,"1,310",7.65,9.5,6.41,10.7,11.56,16.03,17.11,12.87,8.17,35,42.5,"1,521"
684,八幡浜,"2,114","18,336","8,309",45.32,"2,044","10,066","6,153","23,276","7,953","2,655",33.38,424,"2,511,390","1,862",98,"3,246",6.85,8.34,5.58,10.07,11.9,14.21,17.2,14.18,11.66,47.64,41.27,"11,228"
685,双岩,84,"1,933",885,45.78,207,"1,109",616,"1,544",709,161,22.71,9,"7,318",59,0,141,6.16,9.37,6.26,7.76,12.68,16.15,18.06,14.6,8.95,33.33,55.56,412
686,伊予石城,46,"1,756",819,46.64,188,889,690,"1,275",719,167,23.23,4,132,53,0,72,7.02,5.94,6.45,9.51,8.38,13.7,17.54,17.37,14.09,0,75,234
687,上宇和,172,"6,970","3,277",47.02,"1,104","4,054","1,802","7,513","2,701",704,26.06,96,"952,586",398,24,"1,256",10.55,9.81,7.14,13.77,12.21,13.36,12.77,10.65,9.73,40.63,38.54,"3,355"
688,卯之町,704,"7,723","3,612",46.77,"1,184","4,350","2,177","9,203","3,152",904,28.68,145,"1,288,417",577,41,"1,646",9.84,10.02,6.38,13.1,11.93,12.4,14.55,12.27,9.52,41.38,46.21,"4,213"
689,下宇和,18,"3,291","1,546",46.98,487,"1,846",958,"3,820","1,351",363,26.87,57,"685,186",247,18,541,9.55,9.61,5.87,13.32,10.76,12.77,15.48,13.23,9.43,35.09,49.12,"1,826"
690,立間,186,"4,173","1,904",45.63,465,"2,152","1,554","5,051","1,464",351,23.98,77,"268,751",238,14,"1,075",5.97,9.11,4.96,8.63,10.7,13.69,17.75,16.28,12.9,35.06,45.45,"1,622"
691,伊予吉田,258,"5,129","2,302",44.88,561,"2,690","1,875","5,828","1,975",575,29.11,115,"420,928",336,15,"1,039",6.42,8.41,4.97,9.89,9.99,13.58,17.58,15.41,13.75,40,48.7,"1,947"
692,高光,10,"3,232","1,478",45.73,473,"1,947",819,"3,162","1,195",291,24.35,43,"404,296",250,16,134,8.49,11.67,7.5,11.49,11.8,14.85,14.55,11.77,7.88,39.53,20.93,"1,673"
693,北宇和島,118,"18,053","8,156",45.18,"2,237","10,497","5,308","21,012","7,899","2,745",34.75,383,"2,808,937","1,734",144,"2,015",7.84,9.18,7.01,11.92,11.21,13.79,16.72,12.93,9.4,52.22,39.69,"10,837"
694,宇和島,"2,738","28,799","12,925",44.88,"3,425","16,587","8,761","39,139","13,254","5,108",38.54,693,"5,020,357","3,128",255,"5,961",7.56,8.66,7,12.13,11.19,13.6,16.44,13.07,10.36,50.65,42.57,"20,192"
695,伊予大平,30,"1,491",715,47.95,169,898,419,"1,240",506,72,14.23,13,"1,335",69,7,120,5.85,10.48,8.4,9.61,12.57,15.99,15.32,13.44,8.33,46.15,38.46,450
696,伊予中山,268,"1,611",734,45.56,133,825,665,"2,090",596,142,23.83,41,"109,341",115,5,381,4.13,8.13,6.04,6.41,8.75,16.14,15.4,17.68,17.31,46.34,43.9,832
697,伊予立川,66,998,450,45.09,114,482,394,944,297,50,16.84,8,"1,176",31,0,71,5.76,10.2,6.26,6.36,10.61,14.65,12.02,17.47,16.67,0,75,223
698,内子,"1,498","7,334","3,441",46.92,"1,051","4,206","2,078","7,792","2,745",650,23.68,172,"724,140",580,39,"1,158",8.97,10.37,7.12,11.85,11.56,13.61,14.42,12.3,9.8,43.6,42.44,"3,540"
699,内子,"1,428","7,334","3,441",46.92,"1,051","4,206","2,078","7,792","2,745",650,23.68,172,"724,140",580,39,"1,158",8.97,10.37,7.12,11.85,11.56,13.61,14.42,12.3,9.8,43.6,42.44,"3,540"
700,五十崎,2,"3,769","1,789",47.47,540,"2,162","1,072","4,042","1,367",307,22.46,64,"279,603",284,16,454,8.91,10.37,7.56,11.64,11.69,13.41,14.05,12.65,9.73,39.06,43.75,"1,954"
701,喜多山,12,"2,757","1,298",47.08,433,"1,664",664,"2,762",967,192,19.86,36,"84,637",145,8,821,10.58,12.83,9.09,11.59,11.7,13.62,11.41,10.22,8.95,33.33,36.11,869
702,新谷,238,"5,010","2,326",46.43,857,"3,094","1,049","5,250","1,833",441,24.06,65,"392,752",286,14,985,11.54,11.8,10.38,13.98,11.74,13.12,10.94,8.62,7.88,36.92,33.85,"2,367"
703,伊予大洲,"1,984","12,939","6,032",46.62,"1,946","7,572","3,472","15,758","5,383","1,734",32.21,303,"2,270,653","1,142",89,"2,803",9.78,9.84,8.19,13.04,11.79,13.35,13.49,11.42,9.1,50.83,41.58,"7,363"
704,宇和島,"2,738","28,799","12,925",44.88,"3,425","16,587","8,761","39,139","13,254","5,108",38.54,693,"5,020,357","3,128",255,"5,961",7.56,8.66,7,12.13,11.19,13.6,16.44,13.07,10.36,50.65,42.57,"20,192"
705,北宇和島,122,"18,053","8,156",45.18,"2,237","10,497","5,308","21,012","7,899","2,745",34.75,383,"2,808,937","1,734",144,"2,015",7.84,9.18,7.01,11.92,11.21,13.79,16.72,12.93,9.4,52.22,39.69,"10,837"
706,務田,100,"3,081","1,427",46.32,417,"1,704",973,"3,260","1,138",243,21.35,41,"145,918",172,9,526,8.53,8.72,6.14,10.6,10.63,14.51,15.9,14.44,10.53,34.15,48.78,"1,185"
707,伊予宮野下,296,"3,371","1,561",46.31,439,"1,857","1,077","3,538","1,261",273,21.65,41,"145,918",186,9,553,8.24,8.36,6.02,10.46,10.52,14.52,16.36,14.46,11.06,34.15,48.78,"1,286"
708,二名,26,"2,100",966,46,253,"1,144",713,"1,826",807,185,22.92,19,"37,082",97,2,67,8.06,7.2,6.26,10,9.15,14.88,17.39,15.55,11.52,31.58,57.89,627
709,大内,30,"1,599",749,46.84,186,874,523,"1,141",622,144,23.15,10,"1,985",49,0,67,8.34,7.45,5.94,9.41,9.54,15.48,16.93,15.35,11.56,30,70,251
710,深田,14,"2,012",877,43.59,199,999,823,"2,009",781,213,27.27,32,"335,452",83,4,264,6.34,7.73,4.41,7.08,9.91,13.13,16.2,16.64,18.57,43.75,43.75,655
711,近永,388,"4,711","2,136",45.34,654,"2,532","1,528","5,618","1,842",555,30.13,89,"881,656",300,19,889,9.08,8.85,5.37,10.69,11.2,12.92,15.95,12.94,13,40.45,46.07,"2,545"
712,出目,36,"4,273","1,984",46.43,587,"2,367","1,321","5,166","1,741",553,31.76,87,"769,207",288,20,807,8.8,9.12,5.66,10.79,11.18,13.94,16.31,12.94,11.25,35.63,51.72,"2,381"
713,松丸,124,"2,947","1,398",47.44,363,"1,588",997,"2,852","1,152",328,28.47,47,"149,293",173,6,274,7.5,8.72,5.53,10.29,9.91,15.27,16.06,15.04,11.68,36.17,53.19,"1,092"
714,吉野生,18,"1,753",815,46.49,200,917,632,"1,654",729,212,29.08,33,"97,468",124,3,164,7.2,8.18,4.46,9.49,10.18,14.64,16.81,16.47,12.58,39.39,54.55,582
715,真土,18,840,391,46.55,73,414,356,714,344,82,23.84,16,"8,957",55,0,58,5.34,6.64,3.8,7.47,8.9,14.95,19.1,19.81,14,43.75,50,160
716,守谷,"47,200","31,932","16,352",51.21,"5,443","21,854","4,495","22,615","12,293","3,131",25.47,220,"4,155,632","1,098",109,"2,212",12.36,8.84,11.86,21.16,13.8,10.81,12.45,5.86,2.86,46.36,39.55,"12,348"
717,みらい平,"8,500","10,887","5,518",50.68,"1,683","7,441","1,761","4,047","4,274","1,143",26.74,35,"280,422",200,12,350,12.29,6.29,13.7,23.2,12.06,9.74,12.51,6.8,3.41,22.86,48.57,"1,433"
718,みどりの,"6,700","8,803","4,403",50.02,"1,240","5,819","1,646","9,662","3,397","1,035",30.47,53,"495,963",352,21,"1,408",9.57,9.31,12.13,18.08,12.94,12.16,12.37,8.47,4.97,35.85,45.28,"5,917"
719,万博記念公園,"4,900","6,904","3,457",50.07,"1,086","4,631","1,150","4,697","2,391",503,21.04,25,"96,255",142,4,603,11.26,9.07,11.96,18.73,12.36,12.86,12.04,6.73,4.99,20,48,"2,376"
720,研究学園,"12,200","14,846","8,077",54.41,"2,353","10,924","1,142","11,367","7,735","4,458",57.63,77,"1,002,378",456,44,605,12.35,8.4,22.89,23,14.29,7.92,5.65,3.04,2.46,42.86,40.26,"8,453"
721,つくば,"34,300","44,240","24,075",54.42,"7,740","33,146","2,375","40,548","22,280","12,440",55.83,379,"7,846,744","1,937",215,"5,871",12.52,12.13,20.39,19.91,17.12,9.56,4.72,2.32,1.32,60.16,31.4,"25,698"
722,古河,"27,596","44,291","21,727",49.06,"5,012","27,632","11,582","38,499","17,361","4,902",28.24,697,"5,476,434","2,513",180,"4,847",7.12,8.98,10.02,12.53,13.46,13.8,14.94,12.16,6.99,45.91,44.76,"16,433"
723,取手,"55,802","43,749","21,788",49.8,"5,085","27,956","10,515","41,101","18,367","5,278",28.74,338,"2,834,151","1,546",127,"5,089",7.52,8.46,10.38,14.73,13.41,12.03,18.29,10.76,4.43,45.56,48.22,"19,709"
724,藤代,"13,602","24,351","11,928",48.98,"2,817","15,636","5,912","15,862","9,328","2,061",22.09,173,"2,064,843",788,53,"1,594",7.6,8.28,10.26,13.68,11.47,14.03,19.54,10.46,4.69,40.46,45.09,"5,416"
725,佐貫,"27,666","28,678","14,223",49.6,"3,262","18,784","6,476","18,649","11,621","3,230",27.79,165,"1,873,994",903,67,"1,566",7.22,8.85,10.9,13.77,12.55,14.1,18.78,9.58,4.25,44.85,47.88,"6,731"
726,牛久,"27,652","51,003","25,455",49.91,"5,967","33,561","11,449","36,855","20,426","4,992",24.44,367,"4,786,627","1,667",132,"3,773",7.6,8.61,10.81,14.34,11.89,13.33,20.13,9.25,4.04,45.5,44.41,"13,978"
727,ひたち野うしく,"12,878","18,712","9,396",50.21,"3,650","12,637","2,414","11,718","7,250","2,013",27.77,81,"1,393,966",409,28,"2,774",14.85,8.19,11.4,23.31,14.36,9.4,9.65,5.23,3.62,44.44,27.16,"4,321"
728,荒川沖,"16,782","36,029","18,073",50.16,"4,725","23,493","7,671","24,554","14,231","4,041",28.4,238,"4,269,579","1,133",71,"2,394",8.79,8.78,10.89,15.69,12.96,12.57,16.55,8.97,4.79,42.44,38.24,"9,681"
729,土浦,"32,472","34,865","17,451",50.05,"4,381","22,251","7,777","50,333","15,351","5,878",38.29,630,"6,231,245","2,896",207,"7,677",8.49,9.04,10.71,15.06,14.18,12.61,13.8,9.8,6.32,57.78,36.03,"29,999"
730,神立,"10,990","27,343","14,093",51.54,"4,209","18,626","4,367","23,749","11,083","3,655",32.98,124,"1,618,420",868,56,"2,943",10.23,10.43,12.6,16.64,13.94,12.47,13.45,6.73,3.49,31.45,53.23,"11,637"
731,高浜,"2,314","7,339","3,652",49.76,962,"4,622","1,736","5,520","2,431",447,18.39,37,"134,090",221,7,732,8.09,9.85,8.88,12.83,13.13,14.1,16.25,10.51,6.37,21.62,51.35,"1,756"
732,石岡,"11,652","29,782","14,647",49.18,"3,921","18,376","7,284","29,110","11,564","3,163",27.35,399,"4,368,193","1,616",108,"5,679",8.19,10.05,9.51,13.14,13.59,13.01,14.94,11.06,6.5,48.87,41.1,"12,020"
733,羽鳥,"4,686","10,080","4,996",49.56,"1,529","6,459","2,046","7,400","3,683",880,23.89,68,"865,162",343,16,848,10.04,10.33,10.69,15.63,13.13,12.27,14.15,8.68,5.08,42.65,44.12,"2,890"
