index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
8200,舞木,"1,234","7,544","3,717",49.27,922,"5,018","1,598","4,528","2,326",282,12.12,18,"25,666",156,10,720,6.96,10.81,9.75,10.84,12.54,18.78,15.43,9.07,5.81,33.33,27.78,988
8201,郡山,"34,764","53,855","26,239",48.72,"6,874","35,031","10,595","77,413","25,279","11,507",45.52,999,"12,595,790","4,801",317,"8,911",8.5,9.49,12.05,14.96,14.16,13.89,11.91,8.86,6.17,60.96,30.93,"50,496"
8202,郡山,"34,764","53,855","26,239",48.72,"6,874","35,031","10,595","77,413","25,279","11,507",45.52,999,"12,595,790","4,801",317,"8,911",8.5,9.49,12.05,14.96,14.16,13.89,11.91,8.86,6.17,60.96,30.93,"50,496"
8203,喜久田,498,"5,172","2,511",48.55,755,"3,185","1,182","8,855","1,641",344,20.96,48,"678,185",390,8,571,9.51,9.8,11.09,13.12,11.15,14.25,13.72,10.6,6.77,33.33,31.25,"6,190"
8204,安子ケ島,218,"2,397","1,144",47.73,243,"1,371",794,"1,685",655,81,12.37,7,"24,224",69,4,91,6.1,9.14,7.72,8.89,11.09,15.28,15.45,14.58,11.75,42.86,42.86,454
8205,磐梯熱海,604,"2,571","1,086",42.24,214,"1,317","1,015","3,891",913,334,36.58,36,"176,265",204,15,343,5.11,7.38,8.29,8.99,8.48,13.43,15.24,14.69,18.38,33.33,41.67,"2,232"
8206,中山宿,54,259,133,51.35,21,145,96,210,85,18,21.18,2,0,10,5,14,3.85,8.85,6.15,9.23,8.46,13.85,19.62,19.62,10.38,0,100,56
8207,上戸,182,450,213,47.33,63,255,141,386,117,12,10.26,8,832,28,7,0,8.97,10.28,6.13,8.75,10.28,17.51,13.13,14.66,10.28,12.5,75,155
8208,
8209,関都,102,919,436,47.44,96,529,287,829,247,27,10.93,13,"1,515",35,5,98,6.56,7.77,7.77,9.08,10.61,17.4,15.32,13.79,11.71,30.77,53.85,279
8210,川桁,280,"2,282","1,048",45.92,261,"1,240",772,"1,955",672,136,20.24,21,"49,456",87,3,122,6.95,7.96,8.14,10.16,9.19,14.51,16.01,12.8,14.29,66.67,19.05,703
8211,猪苗代,"1,202","4,781","2,309",48.3,675,"2,789","1,310","5,161","1,601",406,25.36,100,"871,851",365,25,751,8.61,10.71,8.36,11.54,11.36,14.88,12.7,12.88,8.97,44,41,"2,482"
8212,翁島,90,"1,076",558,51.86,112,659,290,"1,137",293,47,16.04,8,"45,055",62,2,33,6.4,11.58,7.25,11.96,11.21,15.16,14.78,12.99,8.66,37.5,25,526
8213,磐梯町,328,"2,434","1,139",46.8,273,"1,323",856,"3,265",782,164,20.97,24,"65,998",116,6,259,7.25,8.23,7.45,8.96,9.78,15.76,13.32,14.66,14.58,33.33,54.17,"1,808"
8214,東長原,266,"3,535","1,680",47.52,525,"2,053",917,"2,756","1,058",162,15.31,18,"92,495",116,8,357,9.5,9.87,8.79,10.42,11.42,16.03,13.48,11.71,8.79,33.33,50,896
8215,広田,462,"5,366","2,546",47.45,753,"3,205","1,395","4,857","1,632",223,13.66,53,"162,883",236,15,706,7.92,11.43,8.26,10.2,12.2,16.06,14.06,11.73,8.14,30.19,52.83,"1,965"
8216,会津若松,"5,674","42,194","20,204",47.88,"5,309","25,873","10,406","52,314","18,348","7,193",39.2,791,"7,909,779","4,071",263,"7,772",8.06,10.06,10.05,12.28,12.86,14.02,13.87,11.17,7.63,52.97,36.79,"28,524"
8217,堂島,62,"3,809","1,794",47.1,508,"2,232","1,075","2,877","1,074",126,11.73,43,"155,899",161,6,139,7.81,10.48,8.02,9.49,11.01,16.17,14.29,12.92,9.8,34.88,58.14,"1,065"
8218,笈川,64,"4,295","2,059",47.94,579,"2,509","1,197","3,868","1,371",288,21.01,74,"367,852",261,17,568,8.61,9.92,9.26,11.32,11.3,14.38,12.98,11.93,10.32,44.59,45.95,"1,477"
8219,塩川,630,"6,238","3,030",48.57,962,"3,764","1,479","5,707","2,104",449,21.34,97,"696,194",343,22,719,9.64,11.54,9.12,13.12,11.91,13.68,12.65,10.12,8.23,50.52,39.18,"2,586"
8220,姥堂,18,"4,763","2,268",47.62,746,"2,874","1,145","4,637","1,476",237,16.06,42,"376,458",174,7,480,9.5,12.36,8.56,11.06,11.02,15.8,12.65,10.37,8.69,35.71,40.48,"2,045"
8221,会津豊川,12,"9,785","4,645",47.47,"1,342","5,639","2,770","12,117","3,484",910,26.12,211,"1,712,821",872,57,"1,731",8.43,10,7.86,11.28,12.2,14.06,13.61,12.23,10.33,50.71,34.12,"6,164"
8222,喜多方,"2,140","15,903","7,445",46.82,"2,075","8,971","4,794","20,418","5,897","1,678",28.46,383,"2,567,957","1,631",120,"3,638",8.04,9.78,7.73,10.89,11.91,13.58,14.13,13.02,10.92,50.13,37.6,"9,804"
8223,山都,486,"2,212","1,028",46.47,258,"1,142",842,"2,297",683,114,16.69,47,"134,383",151,11,357,8.2,6.73,8.2,7.39,9.18,15.14,13.27,14.57,17.33,44.68,44.68,812
8224,荻野,72,651,293,45.01,56,340,255,748,224,49,21.88,10,"4,363",64,4,123,5.08,8.62,6.15,7.54,10.46,14.46,15.54,19.08,13.08,20,80,283
8225,尾登,38,239,108,45.19,20,119,104,138,76,11,14.47,0,0,2,0,0,6.2,5.37,4.13,7.02,9.92,14.88,19.83,16.94,15.7,0,0,14
8226,野沢,382,"3,275","1,552",47.39,409,"1,716","1,149","4,421","1,122",253,22.55,74,"421,307",322,15,682,7.21,9.87,6.17,8.52,11.52,14.67,13.6,15.34,13.11,50,33.78,"2,237"
8227,上野尻,52,962,461,47.92,85,434,438,885,366,91,24.86,7,"7,927",45,3,53,5.13,7.74,3.66,6.69,9.1,13.08,15.06,22.07,17.47,57.14,28.57,252
8228,徳沢,26,271,127,46.86,8,95,163,213,119,30,25.21,4,0,12,0,0,1.5,3.38,2.26,3.76,7.89,12.41,13.91,33.46,21.43,50,50,21
8229,会津若松,"5,816","42,194","20,204",47.88,"5,309","25,873","10,406","52,314","18,348","7,193",39.2,791,"7,909,779","4,071",263,"7,772",8.06,10.06,10.05,12.28,12.86,14.02,13.87,11.17,7.63,52.97,36.79,"28,524"
8230,七日町,560,"42,471","20,016",47.13,"5,311","24,973","11,705","55,708","18,148","6,754",37.22,816,"6,221,757","4,090",258,"9,463",7.88,9.65,8.66,11.75,12.79,13.92,14.03,12.67,8.66,53.19,38.11,"28,815"
8231,西若松,"1,312","45,655","21,512",47.12,"6,567","27,551","11,192","49,932","18,276","5,801",31.74,634,"5,453,063","3,060",195,"9,113",9,10.53,9.01,12.53,13.03,14.06,13.28,11.48,7.07,51.74,37.07,"23,167"
8232,会津本郷,122,"10,211","4,858",47.58,"1,615","6,266","2,309","11,885","3,199",602,18.82,95,"782,347",494,17,740,9.63,12.03,8.93,11.82,13.58,14.93,11.61,9.8,7.67,41.05,46.32,"7,318"
8233,会津高田,552,"6,394","2,970",46.45,773,"3,577","2,041","6,743","2,048",423,20.65,126,"452,268",387,12,"1,214",6.78,9.86,7.46,8.87,11.1,16.17,14.27,13.71,11.78,49.21,34.92,"2,473"
8234,根岸,68,"2,631","1,285",48.84,320,"1,517",795,"2,115",693,76,10.97,19,"31,017",111,4,327,7.86,8.93,7.9,9.27,10.03,17.51,12.76,13.79,11.96,36.84,52.63,521
8235,新鶴,130,"2,793","1,351",48.37,372,"1,583",842,"2,155",743,90,12.11,27,"39,484",120,4,327,8.91,8.66,7.4,9.33,9.91,17.17,13.16,14.06,11.41,37.04,55.56,542
8236,若宮,52,"2,561","1,248",48.73,346,"1,465",751,"1,656",694,93,13.4,19,"21,998",91,2,112,8.63,9.18,7.7,9.41,9.73,17.19,13.71,13.2,11.25,42.11,47.37,313
8237,会津坂下,858,"9,552","4,534",47.47,"1,446","5,520","2,574","10,964","3,277",761,23.22,238,"1,629,245",848,35,"2,104",9.21,10.67,8.31,11.24,11.92,14.63,12.69,11.71,9.62,50.84,36.97,"5,056"
8238,塔寺,28,"1,470",697,47.41,146,793,533,"1,651",419,78,18.62,13,"31,634",88,3,122,5.71,9.05,7.82,7.76,9.73,15.71,14.15,14.76,15.31,61.54,30.77,777
8239,会津坂本,94,725,346,47.72,96,411,221,"1,040",188,21,11.17,8,"38,787",48,8,0,9.05,8.64,8.78,8.5,10.15,16.05,13.58,14.68,10.56,25,50,678
8240,会津柳津,230,"1,748",850,48.63,248,966,552,"1,921",551,101,18.33,63,"224,730",158,10,289,8.38,10.98,7.98,8.72,11.88,13.53,12.85,14.43,11.26,38.1,52.38,919
8241,郷戸,50,"1,086",520,47.88,126,563,395,"1,226",308,54,17.53,24,"95,211",81,4,294,6.91,8.48,7.74,9.86,7.65,14.75,13.36,16.04,15.21,37.5,50,413
8242,滝谷,38,475,227,47.79,27,262,186,319,157,24,15.29,3,0,15,0,0,2.53,6.95,5.89,8.84,8,16.63,18.32,16,16.84,33.33,66.67,71
8243,会津桧原,32,735,341,46.39,51,359,334,585,260,59,22.69,8,"2,610",34,0,0,4.3,6.85,4.97,5.77,8.05,13.96,17.72,19.33,19.06,50,62.5,158
8244,会津西方,22,"1,064",482,45.3,80,479,507,"1,238",398,119,29.9,23,"38,560",106,4,5,5.06,5.71,4.96,5.71,7.87,13.39,16.95,17.51,22.85,34.78,47.83,583
8245,会津宮下,68,983,449,45.68,80,456,448,"1,437",395,126,31.9,24,"55,185",121,4,127,5.39,5.59,5.28,7.83,8.33,12.4,16.97,16.36,21.85,41.67,45.83,724
8246,早戸,10,136,70,51.47,7,57,70,179,51,8,15.69,1,0,7,1,0,2.21,6.62,4.41,2.21,11.03,11.76,12.5,30.88,18.38,0,100,97
8247,会津水沼,10,159,73,45.91,13,53,96,129,69,18,26.09,2,0,8,0,0,5.59,4.35,1.24,5.59,8.7,8.07,18.63,29.19,18.63,0,100,12
8248,会津中川,28,424,191,45.05,29,156,240,482,140,40,28.57,11,"28,311",30,2,44,3.52,11.5,2.35,4.69,7.04,9.39,11.27,19.25,30.99,45.45,45.45,172
8249,会津川口,132,597,287,48.07,44,253,305,"1,047",227,69,30.4,20,"48,223",82,4,239,4.16,9.32,3.16,5.16,7.82,12.31,16.31,19.97,21.8,25,55,466
8250,本名,12,384,178,46.35,19,135,229,430,165,38,23.03,3,0,25,1,8,2.86,3.65,2.6,5.73,5.47,11.2,20.57,26.82,21.09,33.33,66.67,158
8251,会津越川,14,153,66,43.14,9,67,77,135,65,15,23.08,2,0,11,0,0,3.23,3.87,3.87,2.58,5.16,18.71,19.35,20,23.23,100,0,36
8252,会津横田,40,492,230,46.75,40,217,230,584,215,67,31.16,17,"23,517",52,1,57,4.71,5.94,2.25,6.76,10.04,13.93,17.42,20.29,18.65,41.18,41.18,227
8253,会津大塩,36,441,207,46.94,20,185,238,417,202,60,29.7,11,"14,658",26,0,0,2.03,4.05,2.48,4.5,7.21,17.12,17.57,21.62,23.42,54.55,36.36,112
8254,会津塩沢,10,144,73,50.69,5,63,75,162,59,16,27.12,5,"9,416",24,0,0,1.39,5.56,3.47,3.47,10.42,14.58,19.44,20.14,21.53,0,80,64
8255,会津蒲生,8,304,145,47.7,19,136,155,200,128,36,28.13,0,705,10,0,0,2.27,6.17,3.9,4.22,11.36,12.34,18.18,25.97,15.58,0,0,21
8256,只見,18,"1,296",628,48.46,155,668,466,"1,699",534,159,29.78,32,"108,456",158,7,290,7.76,9.93,5.12,10.63,10.01,12.18,16.21,16.99,11.17,40.63,50,865
8257,田子倉,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8258,勿来,"1,540","7,883","3,837",48.67,913,"4,560","2,399","7,644","2,951",751,25.45,81,"677,150",333,28,790,6.71,9.18,9.04,10.3,11.89,13.72,16.47,13.08,9.61,32.1,51.85,"3,303"
8259,植田,"4,064","19,665","9,525",48.44,"3,005","11,891","4,760","19,241","7,545","1,886",25,258,"2,796,401","1,060",79,"3,199",9.8,10.24,8.71,14.19,12.82,12.76,14.34,10.85,6.3,47.29,41.09,"7,847"
8260,泉,"4,490","20,634","10,190",49.38,"3,727","13,041","3,826","15,194","7,447","1,646",22.1,117,"1,532,898",531,32,"2,485",12.26,11.05,9.28,16.16,13.52,12.6,11.93,7.96,5.23,32.48,39.32,"5,502"
8261,湯本,"4,278","23,329","10,902",46.73,"3,032","13,972","6,281","20,275","9,138","2,399",26.25,207,"1,360,955",825,65,"3,365",8.28,9.38,8.54,11.63,11.17,15.26,15.57,11.92,8.26,37.68,52.66,"6,252"
8262,内郷,"2,314","19,427","9,319",47.97,"2,450","11,772","5,168","19,465","7,963","2,447",30.73,169,"1,817,795",738,38,"3,556",8.1,9.18,9.09,12.52,11.87,14.3,14.97,11.8,8.16,33.14,52.07,"6,909"
8263,いわき,"12,272","32,380","15,743",48.62,"4,222","20,273","7,509","49,183","14,526","5,848",40.26,714,"8,167,825","3,228",262,"7,599",8.67,9.31,10.09,14.56,13.58,13.2,13.19,10.3,7.09,53.5,36.27,"28,941"
8264,草野,784,"11,706","5,678",48.51,"1,712","7,144","2,807","9,753","4,210",892,21.19,86,"1,211,945",405,19,"1,163",9.77,9.76,9.2,13.97,11.92,13.36,14.76,10.62,6.64,37.21,33.72,"3,695"
8265,四ツ倉,"1,392","11,579","5,387",46.52,"1,304","6,670","3,574","10,581","4,079",870,21.33,120,"841,655",470,24,"1,628",6.56,9.55,7.95,9.99,12.23,14.88,14.71,13.93,10.2,42.5,45,"3,702"
8266,久ノ浜,422,"3,893","1,894",48.65,476,"2,342","1,164","3,193","1,345",260,19.33,41,"95,936",164,7,498,6.73,10.37,9.27,8.59,12,15.52,14.74,12.81,9.97,41.46,51.22,896
8267,末続,136,567,245,43.21,47,281,242,495,156,21,13.46,1,0,20,3,0,4.38,7.71,5.78,7.53,9.11,13.13,16.99,15.24,20.14,0,100,162
8268,広野,264,"3,530","1,705",48.3,521,"2,152",868,"3,165","1,208",292,24.17,49,"222,824",196,12,587,9.01,10.59,9.94,11.21,11.97,15.08,13.36,10.67,8.16,38.78,51.02,"1,156"
8269,木戸,290,"3,003","1,446",48.15,389,"1,771",802,"3,190",978,189,19.33,39,"133,550",184,5,184,8.11,10.78,8.31,10.81,11.01,15.95,14.43,11.28,9.32,41.03,46.15,"1,788"
8270,竜田,496,"4,186","2,024",48.35,596,"2,575","1,013","3,770","1,419",293,20.65,33,"123,461",181,6,704,8.73,10.93,9.32,11.45,12.72,15.13,13.17,10.57,7.98,33.33,54.55,"1,417"
8271,富岡,948,"5,437","2,902",53.38,709,"3,454","1,145","6,975","2,324","1,020",43.89,95,"984,113",483,25,976,7.76,12,10.34,13.56,12.38,15.18,12.43,9.04,7.29,51.58,35.79,"4,033"
8272,夜ノ森,718,"7,138","3,581",50.17,"1,102","4,613","1,403","6,144","2,696",836,31.01,59,"193,290",299,6,974,9.7,11.24,11.04,14.66,13.32,13.81,11.21,8.57,6.45,32.2,52.54,"2,481"
8273,大野,"1,232","7,370","3,714",50.39,"1,284","4,656","1,439","6,536","2,629",809,30.77,78,"356,078",314,21,"1,102",12.05,9.54,11.39,15.4,11.29,14.19,11.68,7.4,7.06,37.18,51.28,"2,663"
8274,双葉,"1,084","5,117","2,501",48.88,711,"3,078","1,322","5,464","1,857",503,27.09,72,"406,297",288,15,"1,213",9.15,9,10.17,11.78,11.25,15.2,13.48,10.52,9.45,44.44,43.06,"2,101"
8275,浪江,"1,468","9,782","4,803",49.1,"1,325","5,984","2,395","10,865","3,855","1,283",33.28,179,"1,748,559",757,48,"1,607",8.83,9.3,9.49,12.42,12.03,15.59,13.66,10.77,7.91,51.4,36.87,"5,445"
8276,桃内,66,"1,028",478,46.5,114,602,314,772,264,19,7.2,1,0,22,2,0,6.89,8.44,7.18,9.8,10.28,15.91,17.17,12.9,11.45,0,100,294
8277,小高,"1,622","5,952","2,804",47.11,828,"3,391","1,734","6,952","1,944",374,19.24,121,"545,352",412,19,"1,750",8.85,9.94,7.44,11.12,11.64,14.12,14.01,13.37,9.51,47.93,40.5,"2,562"
8278,磐城太田,108,"2,203","1,075",48.8,314,"1,304",585,"2,907",641,108,16.85,25,"156,746",125,4,532,8.72,9.85,7.17,11.71,10.99,15.71,16.11,11.08,8.67,32,32,"1,461"
8279,原ノ町,"1,226","20,988","10,241",48.79,"2,723","12,212","5,868","25,676","8,375","2,755",32.9,399,"3,407,409","1,784",106,"3,054",8.64,8.71,8.36,13.3,11.8,13.05,14.64,12.46,9.05,47.87,41.35,"13,699"
8280,鹿島,626,"4,747","2,259",47.59,654,"2,693","1,402","4,804","1,568",367,23.41,97,"647,185",296,14,816,8.87,8.09,8.02,12.36,10.51,14.07,15.2,11.71,11.18,43.3,45.36,"1,996"
8281,日立木,278,"1,752",845,48.23,213,"1,041",494,"1,603",510,89,17.45,14,"30,998",86,6,88,7.72,8.24,9.15,9.04,11.9,17.96,13.96,13.04,8.98,50,42.86,676
8282,相馬,"1,672","16,556","8,052",48.63,"2,364","10,107","3,911","19,553","6,839","2,551",37.3,341,"2,946,082","1,305",86,"3,380",9.69,9.55,10.33,14.17,11.43,13.21,13.34,10.27,8.01,53.08,36.66,"9,708"
8283,駒ケ嶺,274,"2,342","1,162",49.62,319,"1,412",609,"2,354",719,118,16.41,8,0,125,3,111,9.06,9.15,8.85,12.86,9.36,15.98,15.26,10.43,9.06,12.5,75,"1,225"
8284,新地,384,"3,457","1,672",48.37,451,"2,087",921,"3,141","1,092",172,15.75,31,"97,121",163,5,620,7.83,10.66,8.41,11.3,10.38,15.81,14.77,11.21,9.62,32.26,58.06,878
8285,矢祭山,132,716,356,49.72,74,413,222,516,242,49,20.25,12,0,54,10,26,5.79,8.76,9.18,8.9,9.46,17.8,14.97,14.97,10.17,41.67,41.67,171
8286,東館,202,"2,466","1,174",47.61,318,"1,317",844,"2,864",733,121,16.51,48,"207,722",185,7,445,7.31,10.21,8.03,8.24,10.98,15.22,12.47,11.91,15.62,50,31.25,"1,299"
8287,南石井,114,"2,221","1,074",48.36,312,"1,265",643,"1,717",665,97,14.59,32,"76,701",111,2,266,7.48,11.76,6.98,9.77,10.81,16.22,14.37,11.62,10.99,43.75,46.88,453
8288,磐城石井,104,"1,899",911,47.97,259,"1,089",554,"1,618",552,85,15.4,32,"61,777",109,2,175,7.83,10.52,7.89,9.67,9.73,16.82,14.04,12.3,11.2,40.63,50,567
8289,磐城塙,484,"4,803","2,310",48.09,673,"2,749","1,381","5,735","1,595",372,23.32,125,"491,578",447,24,919,8.49,10.74,9.37,9.35,12.26,14.45,12.3,12.55,10.47,48.8,41.6,"2,802"
8290,近津,66,"1,978",939,47.47,269,"1,172",541,"2,073",565,92,16.28,40,"387,262",152,11,209,8.32,11.3,9.18,8.57,11.45,16.44,12.46,12.91,9.38,40,30,"1,026"
8291,中豊,356,"6,905","3,346",48.46,"1,072","4,149","1,692","8,145","2,451",659,26.89,165,"1,405,799",594,34,"1,596",9.49,10.95,9.78,12.15,12.8,13.76,12.24,10.85,7.97,47.27,40,"3,924"
8292,磐城棚倉,368,"7,953","3,881",48.8,"1,261","4,790","1,895","8,761","2,832",727,25.67,151,"1,092,333",574,31,"1,815",9.64,11.06,9.77,12.49,12.49,13.8,12.6,10.49,7.67,48.34,43.05,"3,967"
8293,磐城浅川,364,"4,872","2,395",49.16,751,"2,952","1,201","4,649","1,523",316,20.75,69,"316,708",323,15,631,9.54,10.23,9.78,12.33,10.95,15.47,13.17,10.29,8.23,42.03,47.83,"2,052"
8294,里白石,158,"1,554",780,50.19,217,904,422,947,414,59,14.25,7,"18,815",53,3,45,8.62,10.56,8.81,9.46,11.41,15.55,14,12.96,8.62,71.43,42.86,213
8295,磐城石川,"1,130","5,583","2,720",48.72,607,"3,408","1,539","8,348","1,948",476,24.44,163,"870,121",586,24,"2,275",6.27,11.15,9.96,10.72,11.13,15.37,14.25,12.81,8.34,47.24,41.72,"3,819"
8296,野木沢,274,"3,039","1,488",48.96,418,"1,875",751,"2,550",816,103,12.62,27,"70,534",141,8,145,8.61,10.45,10.29,10.75,11.76,16.04,12.72,11.14,8.25,18.52,51.85,"1,106"
8297,川辺沖,104,"2,610","1,284",49.2,336,"1,648",622,"3,092",696,74,10.63,22,"109,558",147,8,159,7.72,10.83,9.72,11.56,12.56,16.97,12.06,10.68,7.91,27.27,63.64,"1,908"
8298,泉郷,208,"3,490","1,701",48.74,514,"2,194",782,"4,016",955,127,13.3,41,"255,794",202,11,422,9.95,10.12,10.35,13.16,11.26,15.36,11.58,9.66,8.57,26.83,46.34,"2,262"
8299,川東,140,"6,606","3,204",48.5,965,"4,165","1,468","4,934","2,013",298,14.8,39,"159,411",182,13,932,8.91,11.19,8.96,12.37,12.7,15.73,13.73,10.12,6.29,30.77,51.28,"1,208"
8300,小塩江,76,"1,547",764,49.39,171,910,467,"1,485",423,56,13.24,10,0,42,1,158,6.71,8.65,8.65,9.75,11.1,17.56,13.04,13.36,11.17,0,90,560
8301,谷田川,174,"1,989",976,49.07,203,"1,137",659,"1,788",521,61,11.71,13,0,62,0,0,6.66,7.76,9.06,8.61,10.22,17.88,12.67,13.47,13.67,0,76.92,812
8302,磐城守山,306,"4,917","2,408",48.97,738,"2,995","1,189","3,293","1,383",127,9.18,32,"177,365",132,3,626,10.3,8.96,9.4,13.53,10.97,14.56,13.85,9.79,8.63,25,59.38,902
8303,安積永盛,"4,484","29,462","15,726",53.38,"3,681","19,498","5,628","33,273","13,001","5,942",45.7,257,"4,816,958","1,509",72,"8,971",8.56,11.27,15.56,13.61,11.83,12.24,12.95,8.51,5.46,38.52,35.8,"14,890"
8304,会津高原,506,362,167,46.13,32,194,143,275,125,31,24.8,10,"15,575",28,5,0,4.37,8.47,5.19,5.19,11.75,17.76,15.57,18.85,12.84,10,90,105
8305,会津高原尾瀬口,83,362,167,46.13,32,194,143,275,125,31,24.8,10,"15,575",28,5,0,4.37,8.47,5.19,5.19,11.75,17.76,15.57,18.85,12.84,10,90,105
8306,七ケ岳登山口,18,395,194,49.11,40,206,155,266,126,20,15.87,6,"1,097",19,4,0,5.45,8.91,4.7,6.93,10.89,17.57,14.85,18.32,12.38,0,83.33,58
8307,会津山村道場,13,"1,124",537,47.78,159,613,351,"1,319",377,79,20.95,9,"22,417",47,2,249,8.02,10.52,5.88,7.93,11.32,16.84,15.69,13.37,10.43,33.33,55.56,545
8308,会津荒海,80,"1,376",658,47.82,188,748,442,"1,561",463,91,19.65,14,"48,568",61,1,249,7.74,10.05,5.86,8.1,10.77,17.21,15.84,13.81,10.63,35.71,50,648
8309,中荒井,20,736,359,48.78,93,382,263,966,242,39,16.12,12,"14,020",45,0,0,6.24,10.45,4.88,7.87,11.26,15.47,15.06,17.1,11.67,25,33.33,576
8310,会津田島,534,"5,076","2,532",49.88,674,"2,944","1,438","6,238","2,024",692,34.19,120,"950,941",553,34,670,8.66,9.18,8.47,11.47,13.07,13.84,13.47,12.3,9.53,45,38.33,"3,492"
8311,田島高校前,224,"2,586","1,278",49.42,370,"1,525",689,"2,827",945,244,25.82,17,"158,687",128,6,507,9.33,9.29,9.02,12.27,12.58,13.82,13.58,11.84,8.28,52.94,23.53,"1,252"
8312,会津長野,6,"1,387",682,49.17,173,775,429,"1,589",461,101,21.91,8,"13,093",44,1,216,8.21,8.35,7.26,11.4,10.89,14.74,14.96,13.07,11.11,12.5,75,702
8313,養鱒公園,25,904,438,48.45,81,503,325,"1,041",272,48,17.65,5,0,44,4,0,5.83,7.81,5.83,8.91,11.55,15.29,15.29,16.5,12.98,20,80,561
8314,ふるさと公園,25,"1,894",911,48.1,243,948,705,"2,081",612,127,20.75,43,"128,593",148,7,233,8.02,9.23,4.85,9.45,9.87,13.77,13.72,16.78,14.3,44.19,39.53,941
8315,会津下郷,205,"2,260","1,107",48.98,314,"1,166",780,"2,534",732,143,19.54,57,"227,619",180,8,477,8.76,9.47,5.58,9.91,10.53,14.25,13.14,15.22,13.14,43.86,40.35,991
8316,弥五島,77,"1,220",584,47.87,167,656,397,"1,353",411,70,17.03,30,"139,051",83,5,282,9.69,7.64,5.91,10.84,11.49,14.61,15.02,12.23,12.56,40,50,469
8317,塔のへつり,94,859,404,47.03,101,427,331,741,287,52,18.12,18,"50,338",61,4,0,8.26,7.21,4.42,8.14,10.81,15.23,16.74,14.3,14.88,27.78,55.56,280
8318,湯野上温泉,169,633,300,47.39,78,337,217,877,217,40,18.43,15,"34,407",85,6,85,7.58,9.16,6.64,8.06,10.11,17.54,15.17,14.85,10.9,46.67,46.67,508
8319,芦ノ牧温泉南,12,193,94,48.7,18,102,73,117,57,9,15.79,0,0,5,1,0,5.13,8.21,4.62,6.15,10.26,18.46,17.44,15.38,14.36,0,0,26
8320,大川ダム公園,2,234,102,43.59,10,109,116,291,67,16,23.88,3,"9,463",18,1,0,1.29,6.44,6.01,4.72,8.58,13.3,18.88,17.6,23.18,33.33,33.33,168
8321,芦ノ牧温泉,172,862,415,48.14,94,472,292,870,253,33,13.04,7,"30,877",47,4,144,5.95,10.5,5.13,8.28,9.22,20.3,15.05,13.19,12.37,28.57,57.14,266
8322,あまや,2,790,380,48.1,86,438,276,618,222,26,11.71,4,0,18,2,0,6.5,8.38,6.38,9.5,8.5,15.75,17.13,15.63,12.25,50,75,164
8323,門田,4,"2,294","1,057",46.08,294,"1,286",713,"2,500",686,100,14.58,11,"82,833",132,4,0,7.85,10.07,7.15,9.9,12.21,13.61,13.91,14.17,11.12,18.18,45.45,"1,393"
8324,南若松,35,"11,295","5,363",47.48,"1,867","7,193","2,205","12,468","3,784",759,20.06,79,"808,500",560,22,"1,281",9.95,12.58,9.78,12.64,14.09,14.79,11.95,8.95,5.27,29.11,49.37,"7,331"
8325,西若松,338,"45,655","21,512",47.12,"6,567","27,551","11,192","49,932","18,276","5,801",31.74,634,"5,453,063","3,060",195,"9,113",9,10.53,9.01,12.53,13.03,14.06,13.28,11.48,7.07,51.74,37.07,"23,167"
8326,七日町,"4,706","42,293","19,904",47.06,"5,291","24,817","11,729","54,901","17,992","6,618",36.78,806,"5,983,234","4,031",253,"9,269",7.85,9.64,8.57,11.66,12.76,13.97,14.05,12.78,8.71,53.23,38.09,"28,177"
8327,会津若松,"3,245","43,439","20,787",47.85,"5,464","26,617","10,745","53,744","18,919","7,418",39.21,810,"7,900,280","4,159",269,"8,021",8.05,10.05,9.95,12.26,12.91,14.02,13.88,11.22,7.65,52.96,37.04,"29,187"
8328,尼崎,"86,142","116,998","57,056",48.77,"13,669","73,821","28,545","127,989","53,052","20,593",38.82,"1,125","12,942,724","5,968",553,"12,875",7.66,8.51,10.5,14.61,13.27,12.24,16.05,11.34,5.83,43.91,47.47,"70,061"
8329,立花,"50,436","168,017","81,703",48.63,"19,184","106,818","39,946","136,391","78,423","32,444",41.37,"1,475","13,430,887","6,676",798,"15,493",7.72,8.09,10.85,15.4,13.38,12.09,15.85,10.95,5.66,47.86,44.07,"56,694"
8330,甲子園口,"37,684","160,262","76,942",48.01,"22,397","104,311","31,494","115,127","71,419","26,476",37.07,"1,112","12,957,047","5,149",566,"14,213",9.59,8.93,11.52,16.84,14.51,11.42,13.4,9.06,4.74,48.29,43.53,"44,601"
